x,y,z 
4880.340630771896,732.6722989299068,177.55595334473256
4881.129348492613,733.2176311022386,177.920937163929
4881.904124154666,733.7898033079739,178.27960848261654
4882.676113367077,734.366622716023,178.6377052022007
4883.4453199503605,734.9480919818253,178.99522088502948
4884.204158109552,735.5517491312053,179.3719369565007
4884.9576981574955,736.1602523568903,179.74788094946064
4885.705944582159,736.7736062177742,180.12304136947486
4886.436668591765,737.3776090214114,180.52598729026312
4887.159899526164,737.9864449876038,180.9280044451581
4887.875641893548,738.6001205841029,181.32907515361495
4888.5839002380135,739.2186422587251,181.72918173715155
4889.284679139536,739.8420164393235,182.12830651942755
4889.968805396352,740.4389276725468,182.55004233841302
4890.643394302884,741.0411486955531,182.97058511665105
4891.308450874372,741.64868666464,183.389908771403
4891.96398018678,742.2615487055881,183.80798722341993
4892.609987376765,742.8797419136184,184.22479439710187
4893.246477641648,743.5032733533495,184.6403042206567
4893.904124050717,744.0487242276845,185.01786689595858
4894.55157471699,744.6003676659324,185.39406666672275
4895.1888353194945,745.1582091264049,185.76887257362262
4895.815911610708,745.7222540290993,186.14225366638817
4896.432809416497,746.292507755669,186.51417900400807
4897.039534636043,746.868975649395,186.8846176549313
4897.645567338198,747.3942413983585,187.22464816803168
4898.2411255197,747.9263637363617,187.56311222897267
4898.826213981597,748.4653461506085,187.89997569068527
4899.400961148461,749.0127385857278,188.23504565051655
4899.971838436844,749.5413346214137,188.5188441847095
4900.532482213869,750.0782481750547,188.8008241118134
4901.082897135574,750.6234804322694,189.0809473561602
4901.660920295644,751.1619883559147,189.33040565862734
4902.229532977068,751.7094538369379,189.5780312676754
4902.788738312092,752.265875986521,189.82378706100502
4903.338539509938,752.8312538446157,190.06763592464662
4903.87893985677,753.4055863799521,190.3095407532562
4904.409340166869,754.0330321379461,190.55850220577588
4904.931930094658,754.6686804324069,190.80563731601345
4905.4467112916645,755.3125293838825,191.05091790040936
4905.953685457762,755.9645770634945,191.29431578161237
4906.4528543411625,756.6248214929493,191.53580278864882
4906.944219738407,757.2932606445506,191.77535075709207
4907.393254937252,757.9754726398377,192.01095174708541
4907.836080110183,758.6650957396083,192.24480101446767
4908.272695547848,759.3621275867949,192.47687797985185
4908.703101569029,760.0665657914118,192.70716206805707
4909.127298520633,760.7784079305654,192.93563270819936
4909.497728240698,761.4645573652003,193.15897386322442
4909.863331828054,762.1568922755499,193.38081998725897
4910.224108308568,762.8554103670857,193.60115744273617
4910.580056722792,763.56010932644,193.8199725942182
4910.8943584999515,764.2334261584174,194.02105679386014
4911.2040487373815,764.9122629612883,194.22072022159315
4911.509126394655,765.5966175583202,194.41895131975986
4911.80959044336,766.2864877582355,194.61573853235353
4912.097406181517,766.8871458748466,194.76809604009765
4912.3797889898815,767.4926550397396,194.9190158247304
4912.656737009599,768.1030115555028,195.06848585069642
4912.92824839761,768.718211710008,195.2164940845012
4913.194321326655,769.3382517764203,195.3630284947458
4913.483485645269,769.9322346855273,195.51610153412884
4913.766953748011,770.5307033061082,195.66774828019877
4914.044722998788,771.1336525600423,195.81795682653075
4914.316790779363,771.7410773541917,195.96671526912868
4914.583154489367,772.3529725804178,196.11401170646263
4914.843811546301,772.9693331155971,196.25983423950632
4915.094542411213,773.5799031322499,196.41930595345733
4915.338471037718,774.1949596049336,196.5771002824029
4915.575594326544,774.8144948524317,196.7332023475471
4915.805909206483,775.4385011736682,196.88759727449056
4916.028944387341,776.0672120785669,197.04015519259167
4916.212824573785,776.6974574928067,197.21958123993195
4916.389372684106,777.3323856659937,197.3970994823091
4916.558584945924,777.9719866149636,197.5726930807597
4916.705768353154,778.6279474851332,197.75747062242849
4916.845545048691,779.2885802453094,197.9402474056452
4916.977910948738,779.9538739450642,198.12100643699824
4917.1112058657745,780.614700257978,198.29726382499055
4917.23748032924,781.2800025950623,198.47159172903946
4917.356729832439,781.9497698669982,198.6439747511196
4917.4689499046135,782.6239909595043,198.81439750068188
4917.5741361109685,783.3026547333948,198.98284459473297
4917.672284052733,783.9857500246427,199.14930065792234
4917.775961586965,784.6618749379143,199.2971820296382
4917.873446206063,785.3410274174507,199.4434342192626
4917.96473429161,786.0231970681241,199.58804686571975
4918.049822252846,786.7083734794595,199.73100961364966
4918.128706526683,787.396546225682,199.872312113455
4918.202811148371,788.0865802168598,200.0124099284215
4918.25582752595,788.6910136733742,200.21101062223846
4918.304150381755,789.2972910606272,200.40845861626002
4918.347776959543,789.9054040982356,200.60474848946936
4918.386704521085,790.5153444973033,200.7998748246451
4918.420930346184,791.1271039604536,200.99383220838237
4918.423972692577,791.7237700774294,201.18091178131212
4918.423197199724,792.3208086156862,201.36716640048692
4918.418603182482,792.9182123299253,201.55259339686492
4918.409967242856,793.5155788776071,201.73718833882506
4918.378839442089,794.1314121760423,201.91445425263402
4918.3436330925615,794.7471548696716,202.09086161309918
4918.304348377234,795.3627982891077,202.26640771045075
4918.26034222728,795.9781050554067,202.44096744580952
4918.179166877771,796.6174951466768,202.58805709990003
4918.093230361632,797.256447528651,202.7341127972036
4918.002533787806,797.8949510037946,202.87913097359328
4917.907078292873,798.5329943754807,203.02310807059723
4917.806865041041,799.1705664480547,203.16604053541928
4917.6706658862395,799.8511304943203,203.33219659970246
4917.528301257329,800.5316578775066,203.49685885995007
4917.379771911214,801.21213341689,203.66002079192887
4917.225078646646,801.8925419298135,203.82167588079258
4917.0642223042105,802.5728682317899,203.9818176211256
4916.8972037663325,803.2530971366037,204.140439516987
4916.706186460011,803.9175780880383,204.3301651430362
4916.5077398524145,804.5823874558571,204.51794745791153
4916.301864677017,805.2475068138361,204.70377627555496
4916.088561723025,805.9129177307362,204.8876414233592
4915.867831835373,806.5786017704403,205.0695327422432
4915.6216435483675,807.2127855980585,205.28845873061735
4915.368561813667,807.8470141875324,205.50556151940515
4915.108587996817,808.4812711370326,205.72083259201344
4914.841723509241,809.1155400430239,205.93426344409943
4914.550555192324,809.6117151606991,206.19339646828894
4914.25487061533,810.1070577177751,206.45143019445968
4913.954671762642,810.6015574862422,206.708361409723
4913.6530172900875,811.094143559339,206.96517093484064
4913.341738529547,811.5342405225387,207.24426157190788
4913.029110666548,811.9723943221317,207.52324231010817
4912.71513778509,812.408601717648,207.80211337892257
4912.399823976083,812.8428594773859,208.0808750088206
4912.083173337333,813.2751643784269,208.3595274312592
4911.7693077903095,813.6468342523076,208.59650703966892
4911.4576392649315,814.0149136140075,208.83448592143736
4911.148177039126,814.37940677838,209.07346232255773
4910.84093037969,814.7403180817746,209.3134344836133
4910.535908542238,815.0976518820112,209.55440063978793
4910.233120771149,815.4514125583556,209.79635902087693
4909.912229044751,815.7609294052795,209.98886523236132
4909.596378716979,816.0649683290653,210.18327296104042
4909.285586630969,816.3635399242058,210.379573479284
4908.979869592538,816.6566548308772,210.57775804349706
4908.596799434347,816.9491795230824,210.68518105036384
4908.219700699136,817.2348188924493,210.79494660895983
4907.848595465207,817.513585132779,210.90704099354087
4907.4647622506345,817.7848844082741,210.9951476314005
4907.086970289158,818.047822044755,211.08566751926017
4906.715247090354,818.3024105482139,211.1785833129199
4906.34886736927,818.5470004738202,211.28934198072702
4905.98740275517,818.7821431329631,211.40213052933282
4905.630883091942,819.0078481139695,211.51693139597856
4905.279338174742,819.2241251102806,211.63372699310324
4904.9327977496605,819.4309839203465,211.7524997085353
4904.590620285362,819.6276476909306,211.87305534626344
4904.255469212169,819.8075479815171,212.01717071620615
4903.924788399357,819.9772451344832,212.1630237985046
4903.59860958382,820.1367476803777,212.3105956454276
4903.276964457292,820.2860642665489,212.45986728686825
4902.959884665986,820.425203657047,212.6108197305576
4902.697372005937,820.5281689959774,212.8246105045203
4902.438541161028,820.6203310006985,213.0396661588896
4902.183426071857,820.7016969305265,213.25596737940225
4901.932060640575,820.7722741754008,213.47349483434178
4901.684478730485,820.832070255793,213.6922291747705
4901.440615546146,820.8806274763225,213.91212491741643
4901.205640147701,820.8837308526693,214.18169842981806
4900.974650650307,820.875539992764,214.45235558437113
4900.747683503646,820.856063952806,214.72407529910228
4900.533833498071,820.7952455031258,215.03572541780875
4900.324088618936,820.722654944842,215.3483062492869
4900.118489343407,820.6383024585398,215.66179552362203
4899.917076096354,820.5421983956387,215.97617095517595
4899.703808082669,820.3758590817243,216.28184495529388
4899.494410524992,820.1968964471791,216.5880841962072
4899.288930456687,820.0053216137385,216.8948645697232
4899.087414853722,819.8011459167029,217.20216195584266
4898.88991063389,819.5843809047436,217.50995222316615
4898.6964646560145,819.3550383397043,217.81821122930083
4898.5106621639525,819.1280403267658,218.1229406430185
4898.328554960207,818.8886056602779,218.42801520456524
4898.150192645708,818.636746319821,218.733412767418
4897.975624760968,818.3724745165415,219.03911117700792
4897.804900785166,818.0958026929214,219.34508827113177
4897.637588546339,817.806354598348,219.6511718953194
4897.464076697485,817.552183710733,219.94618285248004
4897.293884702257,817.2852487436677,220.24133902816217
4897.127067118505,817.0055615528189,220.53661828566618
4896.963678443088,816.7131342617735,220.83199848434484
4896.803773110737,816.4079792617767,221.1274574800678
4896.638515096517,816.1335483395453,221.4021492240914
4896.476712207993,815.8464239301403,221.6769614717961
4896.318421051095,815.5466194250149,221.95187278011315
4896.163698161852,815.2341485007504,222.2268617043688
4896.076928856588,814.9348497838622,222.529809749937
4895.993788660399,814.6236314262245,222.83285445414506
4895.914330498168,814.3005074861105,223.13597662794027
4895.838607223376,813.9654922840722,223.43915708061448
4895.790160918037,813.6181344017124,223.7326546525511
4895.746139118583,813.2599358824584,224.02636874190148
4895.706590739465,812.8909146188311,224.32028312889742
4895.67156460527,812.5110887430722,224.61438159022083
4895.641109449651,812.1204766267385,224.90864789936208
4895.6317668478205,811.7059407970992,225.17502216433942
4895.628065421595,811.2811362267706,225.44174299785738
4895.630052875076,810.8460864997676,225.70879421430158
4895.637776791432,810.4008154371138,225.97615961968185
4895.65128463181,809.9453470962948,226.24382301200384
4895.670623734246,809.4797057707043,226.51176818164095
4895.685467291534,808.9995153168376,226.73586759871233
4895.706705095245,808.5096420782372,226.96036629612888
4895.734383163939,808.0101136451846,227.18524870555967
4895.768547373506,807.5009578385599,227.41049924846985
4895.809243456088,806.9822027091848,227.63610233648845
4895.856516998989,806.4538765371593,227.8620423717768
4895.8588027429605,805.9275991134026,227.99537138275278
4895.866714187971,805.391712739068,228.12884698741533
4895.880297318203,804.8462421129838,228.26245575820946
4895.899597991442,804.291212165237,228.39618426319475
4895.9146816485,803.7424441922025,228.52446096414133
4895.934136106272,803.184172621533,228.65255418720471
4895.958006131707,802.6164164033951,228.78045270296766
4895.986336398063,802.0391947096895,228.908145285735
4896.007492528426,801.4586248880993,229.05958255600325
4896.031824211741,800.8676462730887,229.21038255684314
4896.059380336718,800.266272656365,229.3605323912406
4896.090209725768,799.6545180754259,229.51001917659403
4896.124361133842,799.0323968132262,229.65883004501973
4896.153012578843,798.3918430327025,229.82458476147607
4896.18513150304,797.7404254210045,229.98956474216203
4896.220768107773,797.0781590649874,230.153755187296
4896.259972522814,796.4050593037588,230.31714131417357
4896.302794805199,795.7211417283205,230.47970835751204
4896.349284938063,795.0264221812057,230.64144156979438
4896.396632962209,794.3673112698272,230.9067811016756
4896.448488799308,793.6973298595802,231.17154716316585
4896.504899852324,793.0164965566023,231.43572332821034
4896.565913437334,792.324830196602,231.6992931827001
4896.63157678252,791.6223498444575,231.96224032481763
4896.703760988491,790.9096465317627,232.2250165489909
4896.772593834087,790.1788698863455,232.53598419522407
4896.848092112565,789.4378088661175,232.84674875518414
4896.930299392295,788.6864899471938,233.15729214257516
4897.023181857988,787.9142625283049,233.50793508299023
4897.124346944024,787.1318792117744,233.85860395772735
4897.233835658801,786.3393709063781,234.20927658931944
4897.351666881703,785.461765200867,234.52092321503352
4897.479041108705,784.5746858478914,234.83269895901597
4897.615996095523,783.6781679071602,235.1445802299717
4897.762569431326,782.7722466134471,235.4565434321084
4897.918798538052,781.8569573759473,235.76856496556596
4898.084239788498,780.9322883225169,236.08052302881086
4898.245907836109,779.9571532037143,236.35129901306388
4898.416978907586,778.9727146935264,236.6219279268961
4898.5974885457545,777.9790067135585,236.89238702960702
4898.78747213788,776.9760633473281,237.16265358192052
4898.986964915068,775.9639188396709,237.43270484637546
4899.180571847424,774.9110855522359,237.66259876970923
4899.382419938795,773.8489511410465,237.8919136677485
4899.592542778388,772.7775445726202,238.12062985339531
4899.8109738318035,771.6968949602978,238.3487276481022
4900.037746440517,770.6070315637766,238.57618738217872
4900.246324110057,769.4920097123188,238.77449578905944
4900.460229704034,768.3664069885581,238.97122769077347
4900.6794992667,767.2302423364322,239.1663641964035
4900.896318588839,766.1298110720234,239.3788042591819
4901.116183072699,765.0180289339496,239.58910632121624
4901.339129996258,763.8949077974947,239.79724992917923
4901.54536399698,762.7884325070714,240.02170229754432
4901.753428220898,761.6694639879684,240.24351803904645
4901.963360342213,760.5380113409813,240.4626711487067
4902.17519801671,759.3940838329523,240.67913565619148
4902.388978881267,758.2376908966284,240.89288562614968
4902.604740553389,757.0688421304939,241.103895158551
4902.7886363757525,755.9069430317907,241.35811421985633
4902.974088516003,754.7318668349993,241.6093616646684
4903.161133007925,753.5436222171485,241.85760762691007
4903.349805872639,752.3422180204609,242.10282227436736
4903.540143118144,751.1276632522365,242.3449758090637
4903.73260956173,749.9000867665245,242.58414885868632
4903.897448403367,748.6524569880987,242.845089486834
4904.064479640349,747.3916896117947,243.10296979263757
4904.233734039767,746.1177945301617,243.35775929742758
4904.405242350895,744.8307817785513,243.60942755153076
4904.579035304855,743.5306615350061,243.8579441346021
4904.795164964848,742.1206447589785,244.13064112317463
4905.014731381,740.6977541822329,244.40012459528126
4905.237759689692,739.2620018581174,244.66636376855905
4905.464274999704,737.8133999624965,244.92932788649253
4905.709312466361,736.2807953807298,245.1923341574303
4905.9593680354565,734.7356644349774,245.45215806347932
4906.2144625789315,733.178021117,245.70876804063215
4906.4746169288155,731.6078795291395,245.96213254786576
4906.741366311884,729.9698303876253,246.2436710880061
4907.015170387037,728.319616719293,246.52221577825975
4907.296047378056,726.6572548528661,246.79773279461185
4907.584015450592,724.982761224255,247.07018833381582
4907.879092712009,723.2961523764126,247.33954861369017
4908.171479239356,721.5348638040298,247.5482648846114
4908.472488823357,719.7614492980929,247.75384421601925
4908.782136292518,717.9759266769272,247.95624743027136
4909.100436398069,716.178313872199,248.1554353724156
4909.427403813823,714.3686289287485,248.35136891055507
4909.763053136041,712.5468900044204,248.54400893621303
4910.1358360605645,710.7189679870462,248.71777569014452
4910.517961212021,708.878321205963,248.88791614872602
4910.909441545318,707.0249691066861,249.05438459227673
4911.310289920676,705.1589312677471,249.21713533133487
4911.720144348934,703.2796874397097,249.37584529922097
4912.179594526524,701.4098721157675,249.5112819126273
4912.648026466622,699.5269970741118,249.64258006042002
4913.125451608498,697.6310821246265,249.76969233231424
4913.636062293836,695.7319020114938,249.91475048268848
4914.15543936304,693.8187052622048,250.05506912145202
4914.683592021197,691.8915124426251,250.19059511259482
4915.272417404859,689.9579446566707,250.30853021106535
4915.869182625582,688.0098638424585,250.42114327250553
4916.473895207794,686.0472910662543,250.5283796309474
4917.08656258291,684.0702475686137,250.63018467541403
4917.707192089238,682.078754764124,250.72650385057648
4918.34423541994,680.0422753085171,250.8335735242242
4918.9887999468265,677.9912261940825,250.93484924863338
4919.640891096136,675.9256288080388,251.0302766244607
4920.300514206912,673.8455047104842,251.11980131218613
4920.967674530938,671.7508756341388,251.20336903275972
4921.642377232675,669.6417634840842,251.28092556824762
4922.31732055522,667.4552399353139,251.3538125523058
4922.999301598464,665.2545861635516,251.420514800851
4923.688326321713,663.039824227855,251.4809820143513
4924.384400608351,660.8109763442201,251.5351639535759
4925.087530265771,658.568064885333,251.5830104401547
4925.797721025314,656.3111123803197,251.62447135713734
4926.545768257053,654.0026626844361,251.65210797754855
4927.300780359074,651.6806830625031,251.6733258430309
4928.06276239755,649.3451955541262,251.6880779930989
4928.866902230167,646.9684007916675,251.68203491787216
4929.67799741533,644.5786567627788,251.66955373564062
4930.496055216624,642.1759860384128,251.6505913131147
4931.346621188572,639.7539059950637,251.60803570818996
4932.20393311056,637.3198650986795,251.5593350060107
4933.067998674626,634.8738841826238,251.5044519910294
4933.938825516166,632.4159841855749,251.4433494952864
4934.8164212138645,629.9461861513408,251.3759903987373
4935.700231890695,627.464827668372,251.30250102936267
4936.612173475514,624.9803143545931,251.2062618947022
4937.530329431635,622.4843488440413,251.10382599338152
4938.454708092064,619.976951349025,250.9951597043203
4939.385317741533,617.4581421762064,250.88022945151894
4940.322166616441,614.9279417264335,250.75900170433502
4941.271844680704,612.3773418120044,250.63329557536332
4942.227091366072,609.8161076936268,250.50161662327938
4943.18791536805,607.2442575132384,250.36393654275983
4944.154325344941,604.661809489388,250.22022706641377
4945.126329917784,602.0687819171038,250.07045996498601
4946.139914786267,599.4522522941134,249.93299425673732
4947.158489884253,596.8259060725273,249.78981809499453
4948.1820652613005,594.1897597695196,249.64090821467616
4949.209992369899,591.5445577048557,249.4866963426118
4950.247670562163,588.8862445770361,249.303087778453
4951.289725554956,586.2189599476583,249.11412583572644
4952.336168437343,583.5427184443784,248.9197918106492
4953.387239941153,580.8584713003521,248.7206682529703
4954.407411237062,578.1458128345704,248.50997959321333
4955.4322532145525,575.425133197408,248.29443880180995
4956.461776579354,572.6964459062024,248.0740308732424
4957.495992015724,569.9597645203037,247.84874082470088
4958.534910186401,567.2151026410025,247.61855369616202
4959.585521908459,564.4829685096237,247.37196838090077
4960.640320142532,561.7432256030784,247.1206970780536
4961.699316703096,558.9958866301733,246.86472696653232
4962.762523385725,556.2409643397874,246.6040452477459
4963.829951967033,553.4784715208036,246.33863914566845
4964.901614204608,550.7084210020415,246.06849590690692
4966.013351668209,547.9429703672921,245.78484652766576
4967.12969987107,545.1705971554911,245.49681205628318
4968.250670299275,542.3913142436669,245.20438171216975
4969.3762744180385,539.6051345448046,244.9075447356751
4970.506523671656,536.8120710077789,244.60629038814386
4971.641634334159,534.0130557615985,244.30123327221156
4972.804352399305,531.2398402699966,243.99354266873578
4973.971902305719,528.4607423885221,243.68207890504536
4975.144294409503,525.6757741613267,243.36683424670957
4976.291496418321,522.8886833734301,243.08872798828605
4977.443277418998,520.0964289442077,242.8073807705649
4978.599646993205,517.2990215026819,242.52278725163018
4979.760614704319,514.4964717012376,242.23494210349304
4980.829734405874,511.70331910361506,241.98275115721094
4981.903097450126,508.9056026440305,241.72783237223572
4982.980712201165,506.1033312377569,241.47018212895026
4984.062587008137,503.29651381824533,241.2097968182266
4985.148730205201,500.48515933708836,240.9466728414408
4986.239150111529,497.66927676398615,240.68080661048933
4987.295089730445,494.83107842581194,240.44123497466293
4988.35390591391,491.9891542646405,240.19950342412577
4989.415605228204,489.14350955744743,239.95561033859505
4990.480194231829,486.29414959296383,239.70955410480863
4991.547679475484,483.4410796716585,239.46133311653037
4992.595733714135,480.5871825641662,239.23501011859426
4993.64582635121,477.73015398438974,239.006941978259
4994.697962363356,474.869997093342,238.777127781365
4995.752146723152,472.0067150597142,238.5455666183926
4996.808384399094,469.1403110598672,238.3122575844644
4997.866680355589,466.2707882778226,238.07719977934786
4998.887614730999,463.37440310192,237.87762779452328
4999.908641480932,460.47554730528395,237.67676429352622
5000.9297638280705,457.57422092800107,237.47460809907025
5001.950984996017,454.6704240143725,237.2711580365294
5002.969986623223,451.7762218552464,237.07920412340582
5003.98755109644,448.8804094408329,236.88654294597083
5005.003679762984,445.98298520659256,236.6931724366716
5006.018373973726,443.0839475896867,236.49909052894637
5007.01865377485,440.1802231227952,236.31377093338148
5008.015927600676,437.2757254486714,236.12829309014225
5009.010195124188,434.37045262227315,235.9426531764512
5010.001456024025,431.46440269847847,235.75684736905202
5010.989709984495,428.5575737320887,235.57087184421655
5011.982377577583,425.67016235691545,235.36786806660723
5012.971174279634,422.78259478848264,235.16510273201337
5013.956098812727,419.89486942516015,234.96257066239178
5014.937149906193,417.006984664187,234.760266678227
5015.914326296622,414.118938901674,234.55818559854066
5016.887626727863,411.23073053260714,234.3563222409008
5017.888137656163,408.37798765455,234.10736023650148
5018.883917568368,405.52568710226,233.85902422321178
5019.874964509446,402.6738284593882,233.61130758766473
5020.861276533123,399.8224113075877,233.3642037140054
5021.842851701881,396.9714352265147,233.1177059839028
5022.818546554174,394.1209703818803,232.87183456986932
5023.795860238173,391.25477573046425,232.61763056207846
5024.767303308701,388.38908760630227,232.36404829372702
5025.732873707518,385.52390664340084,232.11107876094036
5026.678516325698,382.6627168715292,231.8426897613696
5027.617391577709,379.8026251087808,231.57525194730815
5028.549497175032,376.9436341995833,231.3087543973181
5029.474830846396,374.08574698462166,231.04318618535714
5030.366584949694,371.21158379209163,230.77852969694
5031.251132428831,368.33929052396826,230.51525004631316
5032.1284708228895,365.46887171452704,230.253334916123
5032.998597691547,362.6003318919024,229.99277198262808
5033.861510615081,359.7336755780748,229.7335489157336
5034.71647827261,356.86912724718394,229.47576828976742
5035.541922929463,354.03261030532417,229.1864206743471
5036.359482055691,351.1982150344679,228.8984327883204
5037.169153822377,348.36594830182247,228.61179094471206
5037.970936426122,345.5358169672266,228.32648144944423
5038.782449225812,342.7021634212218,228.02352117508656
5039.585825867873,339.8710010457734,227.7221260150884
5040.381065127823,337.04233884971933,227.42228203990268
5041.1681658093585,334.21618583310806,227.12397531183967
5041.946853972726,331.3929176034855,226.8274222482775
5042.737490395546,328.579192328853,226.549682869159
5043.51970105151,325.7683669575255,226.27369488231426
5044.293485562077,322.9604528007014,225.9994440092307
5045.058078373456,320.160384874782,225.72963922226575
5045.815371893401,317.36405602838204,225.46215633344497
5046.56536663652,314.5714773201256,225.19698322606226
5047.308063142744,311.78265979619056,224.93410777314224
5048.043404314124,309.0228554122084,224.67016937485525
5048.772979793607,306.26686390547076,224.40861808705105
5049.49679089992,303.51469442922735,224.14944534105692
5050.214838967745,300.7663561268921,223.89264256015704
5050.927125347719,298.021858132019,223.63820115961516
5051.634289812345,295.2818578297905,223.3865886349865
5052.335841308986,292.56266063413364,223.1408528461322
5053.032293451562,289.8479889090345,222.89791153472137
5053.7236493278615,287.1378527114021,222.65775651628044
5054.409912041511,284.4322620853452,222.42037959659768
5055.091084711964,281.73122706214303,222.1857725717469
5055.771027941014,279.0402417620931,221.9572655164065
5056.446977857966,276.35371566660825,221.73153578071597
5057.118937708991,273.6716570629843,221.50857678529795
5057.786910751042,270.99407422784367,221.28838194265924
5058.450900251846,268.3209754271154,221.07094465720704
5059.1109094899,265.6523689160154,220.85625832526478
5059.7384900474235,263.00225954157423,220.67662061403107
5060.362967396794,260.35699045335554,220.49995424666545
5060.984345951693,257.7165695242186,220.32625295263793
5061.602630134773,255.0810046150973,220.1555104527586
5062.177539572495,252.4530875237408,219.99553446693844
5062.749811334738,249.83022544247743,219.83862996654568
5063.31945016691,247.21242591778002,219.68479055496488
5063.886460822238,244.59969648366476,219.53400982668492
5064.3963442394615,241.99290727559398,219.38553638623966
5064.903176055258,239.39112365156956,219.23996912986502
5065.406960243069,236.79435310656936,219.0973013929974
5065.907700784621,234.20260312390522,218.95752650288986
5066.405401669913,231.61588117520552,218.8206377786278
5066.8682154796015,229.0529354278881,218.6806707572181
5067.3271020418715,226.4948056727027,218.5432684744503
5067.782065017824,223.94149988718675,218.40842395704422
5068.233108079156,221.39302603734671,218.2761302240881
5068.680234908156,218.8493920776391,218.14638028705514
5069.123449197689,216.31060595095119,218.01916714982067
5069.568841663578,213.8149307156263,217.90862833114903
5070.009559268017,211.32483140903665,217.80084893312568
5070.445606367102,208.84031795330492,217.69581932387487
5070.876987332681,206.3614002534853,217.59352986107587
5071.303706552345,203.88808819753294,217.4939708919928
5071.72465913229,201.42056060160868,217.39705954252668
5072.192413933259,199.01046030541082,217.3127185499656
5072.654483121593,196.60612518392756,217.23097325016712
5073.110871914365,194.20756720974885,217.15181227306576
5073.561585551555,191.8147983341079,217.07522423665978
5074.057708428026,189.44555302601376,216.9947128000236
5074.548447732404,187.0825824766337,216.91707604235393
5075.033810756124,184.72589994400334,216.84230231091925
5075.513804815887,182.3755186593374,216.77037993837058
5076.018866714227,180.0397808084475,216.6818668966902
5076.5190155710025,177.71041730584054,216.59629755221266
5077.014260354719,175.38744157603224,216.51366117877654
5077.504610058995,173.0708670141475,216.43394703461595
5077.990073702518,170.76070698585886,216.3571443624109
5078.447701412772,168.45670771857147,216.29070370953175
5078.900865551714,166.15930720637547,216.2272623258151
5079.349577034379,163.86851893821733,216.16681009259995
5079.793846801028,161.58435636979277,216.10933687425492
5080.233685817091,159.30683292347922,216.05483251822977
5080.669105073111,157.0359619882687,216.00328685510686
5081.088181684925,154.7808601858864,215.93472766532318
5081.503724136741,152.53266302439917,215.86933194442528
5081.915746432222,150.29138343571285,215.80709025463182
5082.324262598936,148.05703431094472,215.74799313806653
5082.729286688275,145.82962850034892,215.69203111681455
5083.130946601801,143.60875330154735,215.63900308304193
5083.501693215757,141.4207395570114,215.56832107943535
5083.8691649175835,139.2393522735053,215.50054477056352
5084.23337654727,137.0646035264077,215.4356661692845
5084.594909085045,134.9586535274405,215.37297678543695
5084.952881929423,132.8592739153663,215.3129640164103
5085.307310398425,130.76647736629334,215.2556201198156
5085.658209836796,128.6802765120537,215.2009373347514
5086.023199967949,126.65477405829385,215.15273053952524
5086.384479730376,124.63530265931718,215.1067923330931
5086.742064362455,122.62187516303713,215.06311675119127
5087.095969132415,120.61450437394366,215.02169781258976
5087.446209338234,118.61320305301265,214.98252951913534
5087.810853698386,116.64505746364102,214.9325066136794
5088.171466822189,114.68283905796689,214.88456087450294
5088.528064908901,112.72656200392179,214.83868682988648
5088.88066419402,110.77624042116354,214.7948789905878
5089.229280949156,108.83188838096291,214.75313184988607
5089.573931481899,106.89351990609083,214.71343988362656
5089.932844460815,104.94585516961303,214.65642244364452
5090.2873112610405,103.00402371716888,214.60133395820446
5090.637349670235,101.06804187615937,214.54816966751878
5090.982977522983,99.13792591719485,214.49692479261904
5091.324212700613,97.2136920539391,214.4475945354021
5091.661073131034,95.29535644295406,214.40017407867623
5092.027185261978,93.38463775093241,214.3450682926328
5092.388951576568,91.47972793809068,214.29184400475117
5092.746391052141,89.58064373991004,214.240496986244
5093.099522717,87.68740182876702,214.191022987697
5093.438445245589,85.75434666535023,214.15650842432322
5093.773970979872,83.8269334618794,214.12396632297754
5094.106119082847,81.90517591907786,214.09339356739562
5094.434908758645,79.98908767512253,214.06478701978432
5094.741138451609,78.10026584204299,214.02101322420174
5095.045206791714,76.21647082440738,213.97908880872725
5095.347132100349,74.33771206332145,213.93901216778198
5095.646932727733,72.4639989402539,213.90078167481906
5095.944627052703,70.59534077693016,213.8643956823422
5096.219478370031,68.74259053441502,213.84625386474247
5096.49286309376,66.89462885955271,213.82992302749398
5096.7647987667015,65.05146266026956,213.81540171840768
5097.035302951992,63.213098788518074,213.80268846531675
5097.304393232903,61.379544040200976,213.791781776093
5097.572087212643,59.55080515509592,213.78268013866372
5097.863634997925,57.7955308044914,213.76202598972847
5098.1540286181125,56.045008772003435,213.74310481493845
5098.443285437964,54.29924493864215,213.72591490998573
5098.731422839117,52.55824512986402,213.71045455138864
5099.018458219897,50.822015115507384,213.69672199651103
5099.304405053974,49.09055680220456,213.68471336251562
5099.613956321153,47.38236656881623,213.64797197090618
5099.922494451955,45.678866750877,213.61291154216178
5100.230037093088,43.98006282490467,213.57953040951182
5100.514803826124,42.317498174371195,213.53866043256187
5100.798621719014,40.66015003169515,213.49960729778584
5101.0815097613295,39.0080239654869,213.46236831112498
5101.36348695779,37.36112548241434,213.42694075773701
5101.612419897593,35.77696645738587,213.3964182440756
5101.860202740684,34.19811915754386,213.3675889535886
5102.106854013065,32.624589620329125,213.34045011824216
5102.352392257281,31.056383823812332,213.31499895162517
5102.596836032226,29.493507686629865,213.29123264897964
