Yaw,Roll,Pitch,ax,ay,az
150.3125,33.375,17.6875,-1.24,0.4,-1.65
148.375,33.0625,17.875,-1.18,0.36,-1.59
147.5,32.75,18,-0.89,0.28,-1.67
146.625,32.375,18.125,-0.63,0.34,-1.27
145.8125,32.0625,18.125,-0.44,0.43,-1.06
144.9375,31.75,18.1875,-0.2,0.45,-1.06
144.125,31.4375,18.25,-0.07,0.44,-1.02
143.25,31.25,18.3125,-0.34,0.51,-0.92
141.5625,30.9375,18.4375,-0.57,0.56,-0.91
140.5,30.75,18.5,-0.74,0.56,-1.12
139.625,30.5625,18.625,-0.7,0.4,-1.38
138.6875,30.375,18.625,-0.79,0.44,-1.44
137.8125,30.125,18.625,-0.85,0.36,-1.42
136.9375,29.875,18.625,-1.02,0.14,-1.02
136,29.5625,18.625,-1,-0.01,-0.91
135.1875,29.25,18.625,-0.91,-0.18,-0.86
133.625,28.5625,18.625,-0.8,-0.25,-0.69
132.9375,28.1875,18.8125,-0.75,-0.2,-0.64
132.1875,27.8125,19,-0.44,-0.11,-0.93
131.6875,27.5625,19.25,-0.39,0.24,-0.99
131.1875,27.3125,19.4375,-0.41,0.81,-1.26
130.625,27.0625,19.625,-0.02,1.1,-1.75
130,26.75,19.8125,-0.32,1.46,-1.5
129.3125,26.375,19.9375,-0.42,1.56,-1.37
127.6875,25.6875,20,-0.49,1.32,-1.3
126.75,25.3125,19.875,-0.49,1.04,-1.19
125.75,25,19.625,-0.68,0.31,-0.99
124.6875,24.5625,19.4375,-0.69,-0.17,-0.98
123.6875,24.25,19.1875,-0.8,-0.41,-0.79
122.75,23.9375,18.9375,-1.21,-0.57,-0.43
121.875,23.5625,18.8125,-1.26,-0.42,-0.38
120.25,22.9375,18.6875,-1.06,-0.4,-0.6
119.5625,22.625,18.6875,-0.83,-0.49,-0.98
118.875,22.4375,18.6875,-1.12,-0.02,-0.99
118.25,22.125,18.6875,-0.99,0.08,-1.25
117.6875,21.875,18.75,-0.85,0.2,-1.5
117.0625,21.5,18.8125,-0.93,0.87,-1.38
116.5,21.1875,18.875,-0.6,1.35,-1.28
115.875,20.75,18.9375,-0.5,1.67,-1.11
114.5,19.9375,18.8125,-0.06,1.65,-1.26
113.6875,19.625,18.625,-0.17,1.63,-1.28
112.8125,19.375,18.3125,-0.21,1.28,-1.56
111.8125,19.25,17.9375,-0.4,0.73,-1.89
110.6875,19.1875,17.5625,-1.98,0.18,-1.58
109.625,19.125,17.0625,-2.81,-0.97,-1.71
108.4375,19,16.5,-3.02,-1.45,-1.71
107.4375,18.8125,15.875,-3.31,-1.91,-1.38
105.75,18.1875,14.625,-3.34,-1.98,-0.96
105.1875,17.75,14.0625,-3.04,-1.91,-0.55
104.625,17.125,13.625,-1.83,-1.83,0.11
104.25,16.5,13.25,-0.92,-1.67,0.3
103.9375,15.8125,13,-0.19,-1.42,0.45
103.75,15.25,12.9375,0.52,0.63,0.78
103.625,14.8125,13.0625,1,1.05,0.14
103.5,14.5,13.25,0.89,1.6,-0.22
103,14.375,13.5625,0.38,2.2,-0.37
102.5625,14.5,13.5625,-0.73,2.82,-0.66
102,14.625,13.375,-1.09,2.62,-0.91
101.3125,14.75,12.9375,-1.49,2.32,-0.89
100.5,14.8125,12.25,-1.65,1.74,-0.81
99.625,14.6875,11.5625,-1.34,-0.51,0.08
97.8125,14.375,9.875,-0.89,-1.35,0.15
97.0625,14.1875,9.25,-0.54,-2.05,0.43
96.4375,14.0625,8.75,-0.46,-2.08,0.27
96,14.0625,8.5,-0.72,-1.73,0.12
95.6875,14.125,8.5,-0.9,-1.16,-0.24
95.5,14.1875,8.625,-1.01,0.09,-1.36
95.3125,14.25,8.75,-0.92,0.68,-1.93
95.1875,14.25,8.875,-0.52,1.05,-2.66
95,14.125,8.9375,-0.61,2.28,-2.97
94.4375,13.6875,8.75,-0.95,2.55,-2.38
93.9375,13.375,8.375,-1.22,2.5,-1.62
93.3125,12.875,7.875,-1.21,2.12,-1
92.5,12.375,7.125,-0.99,0.52,0.25
91.6875,11.875,6.1875,-0.58,-0.58,0.56
90.875,11.4375,5.1875,-0.25,-1.73,0.7
90.125,11.0625,4.3125,-0.17,-3.13,0.71
89.5625,10.8125,3.6875,-0.59,-3.28,0.74
89.125,10.625,3.375,-1.13,-3.02,0
88.8125,10.375,3.5,-2.1,-1.85,-0.7
88.875,10.1875,3.875,-2.41,-1.02,-0.87
89,9.8125,4.375,-2.77,-0.06,-0.66
89.0625,9.25,4.9375,-2.59,0.65,-0.61
89.1875,8.5625,5.375,-1.38,1.49,-0.25
89.25,7.6875,5.625,-0.49,1.6,-0.02
89.25,6.8125,5.625,0.54,1.35,0.02
89.0625,6.125,5.4375,1.16,0.22,0.13
88.875,5.625,5.1875,0.73,-0.3,-0.29
88.375,5.3125,4.625,0.01,-0.86,-0.95
88.1875,5.375,4.5,-2.43,-1.21,-1.7
88,5.3125,4.5625,-3.2,-1.4,-2.24
87.8125,5.0625,4.875,-3.96,-1.35,-2.48
87.8125,4.5625,5.25,-4.46,-0.99,-2.23
87.9375,3.6875,5.6875,-3.76,-0.4,-1.38
88.0625,2.4375,6.1875,-2.84,0.2,-0.5
88.3125,1,6.6875,-1.82,0.83,0.5
88.5625,-0.4375,7.0625,1.35,2.13,2.53
88.9375,-3,7.5,2.43,1.96,2.49
89,-3.8125,7.375,2.89,1.71,2.37
88.875,-4.25,7.125,2.85,1.42,2.12
88.6875,-4.25,6.75,1.29,1.09,1.42
88.4375,-3.9375,6.4375,0.25,0.88,0.79
88.0625,-3.4375,6,-1.12,0.87,0.38
87.75,-2.875,5.5625,-3.06,0.68,-0.51
87.375,-2.4375,5.0625,-3.55,0.4,-0.87
87,-2.1875,4.4375,-3.6,-0.4,-0.72
86.3125,-2.375,3,-2.6,-1.47,0.21
86,-2.6875,2.1875,-1.79,-2.08,0.59
85.8125,-3.1875,1.3125,-0.79,-2.71,0.78
85.625,-3.625,0.75,-0.51,-2.72,1.38
85.5625,-4,0.4375,-0.21,-2.12,2.04
85.5625,-4.25,0.375,-0.34,-1.38,2.18
85.75,-4.375,0.5625,-0.71,-0.43,2.31
85.875,-4.375,0.9375,-0.22,0.05,1.55
85.9375,-4.3125,1.3125,-0.04,0.86,-1.03
86,-4.125,1.625,-0.4,0.85,-1.82
86,-3.8125,1.8125,-1.8,0.96,-2.19
85.9375,-3.5,1.9375,-2.54,1.22,-1.83
85.6875,-3.3125,2.0625,-2.86,1.34,-1.35
85.5625,-3.5625,2.0625,-2.55,1.25,-0.94
85.375,-4.0625,2,-1.33,1.27,0.47
85.25,-4.75,1.875,-0.34,1.08,1.09
85,-5.5,1.6875,0.76,0.77,1.52
84.75,-6.1875,1.4375,1.43,0.44,2.03
84.5,-6.625,1.0625,1.77,-0.64,1.9
84.1875,-6.75,0.625,1.18,-0.94,1.45
83.875,-6.25,0.3125,0.13,-0.97,1.05
83.375,-5.0625,-0.0625,-2.13,-0.68,0.32
83.125,-4.375,-0.25,-2.99,-0.67,-0.08
83,-3.9375,-0.5625,-3.2,-0.92,-0.67
83.0625,-3.75,-0.875,-2.74,-1.34,-1.32
83,-3.8125,-1.125,-2.22,-1.45,-1.28
83,-4,-1.375,-1.55,-1.44,-1.14
83.125,-4.3125,-1.5,-0.51,-0.63,0.56
83.25,-4.5625,-1.625,-0.25,-0.46,1.15
83.375,-4.875,-1.75,-0.16,-0.21,1.62
83.6875,-5.125,-2.125,0.06,-0.08,1.85
83.8125,-5.0625,-2.3125,0.55,-0.26,1.48
83.9375,-4.8125,-2.5625,0.59,-0.53,1.09
84.1875,-4.4375,-2.875,0.35,-0.66,0.63
84.375,-3.875,-3.1875,-0.28,-0.79,0.29
84.625,-3.375,-3.4375,-1.61,-0.8,-0.38
84.875,-2.9375,-3.6875,-2.78,-0.46,-0.46
85.1875,-2.6875,-3.875,-2.63,-0.13,-0.26
85.5,-2.6875,-4,-2,-0.14,-0.12
86.125,-3.25,-4.1875,-1.44,-0.02,0.17
86.5,-3.625,-4.3125,-0.82,0.1,0.5
86.875,-3.9375,-4.4375,0.3,0.23,1.09
87.3125,-4.125,-4.5625,0.64,0.26,1.2
87.6875,-4.1875,-4.75,0.76,0.27,1.25
88.125,-4.0625,-4.875,0.75,0.28,1.07
88.5,-3.8125,-5.0625,-0.24,0.41,0.16
88.9375,-3.4375,-5.1875,-0.88,0.54,-0.02
89.3125,-3.0625,-5.3125,-1.33,0.55,-0.27
90,-2.625,-5.5625,-1.8,0.48,-0.44
90.375,-2.625,-5.75,-1.61,0.4,-0.51
90.625,-2.6875,-5.875,-1.59,0.39,-0.16
90.9375,-2.875,-6.125,-0.8,-0.03,0.37
91.3125,-3.0625,-6.375,-0.29,-0.3,0.6
91.625,-3.1875,-6.6875,0.07,-0.65,0.78
92.0625,-3.1875,-6.9375,0.39,-1.01,0.78
92.5,-3.0625,-7.0625,0.33,-1.05,0.65
93,-2.875,-7.125,0,-0.96,0.35
93.625,-2.5625,-7.0625,-0.78,-0.3,-0.28
94.75,-2.0625,-6.8125,-1.46,0.14,-0.86
95.3125,-1.9375,-6.75,-1.41,0.27,-1.14
95.875,-1.9375,-6.75,-1.38,0.35,-1.21
96.375,-2.0625,-6.75,-1.16,0.29,-1.21
96.875,-2.25,-6.9375,-0.78,0.24,-0.46
97.3125,-2.5,-7.1875,-0.38,-0.08,-0.08
97.8125,-2.6875,-7.5625,-0.01,-0.41,0.28
98.375,-2.875,-7.875,0.71,-1.02,0.65
98.9375,-3,-8.125,1.02,-1.31,0.44
99.625,-3.0625,-8.3125,0.82,-1.16,0.21
101.0625,-2.875,-8.0625,-0.08,-0.41,-0.33
101.8125,-2.8125,-7.8125,-0.49,0,-0.78
102.5625,-2.75,-7.4375,-0.88,0.44,-1.17
103.25,-2.8125,-7.1875,-1.24,0.8,-1.43
103.875,-3,-7.0625,-1.68,1.2,-1.09
104.5625,-3.3125,-7.25,-1.47,1.01,-0.81
105.3125,-3.6875,-7.5625,-1.22,0.6,-0.32
105.875,-4.1875,-8,0.74,-0.85,1.18
106.4375,-4.6875,-8.5,1.41,-1.23,1.49
107.75,-5.4375,-9,1.78,-1.36,1.67
108.5,-5.5625,-8.9375,1.73,-1.11,1.12
109.375,-5.5,-8.6875,1.09,-0.51,0.83
110.25,-5.25,-8.375,0.48,0.01,0.21
111.0625,-4.9375,8,-0.42,0.61,-0.25
111.875,-4.6875,-7.75,-1.42,1.31,-1.15
112.9375,-4.5,-7.6875,-1.73,1.38,-1.23
113.625,-4.5,-7.75,-1.38,0.89,-0.87
114.3125,-4.6875,-8,-0.13,-0.07,-0.45
115.5625,-5.375,-8.6875,0.4,-0.42,-0.06
116.25,-5.6875,-8.9375,0.84,-0.56,0.27
117,-5.9375,-9,1.01,-0.63,0.54
117.75,-6.0625,-9,0.58,-0.13,1.14
118.5625,-6.0625,-8.9375,0.31,0.22,1.26
119.375,-6,-8.875,0.07,0.48,1.3
120.4375,-5.875,-8.875,-0.14,0.82,1.2
121.1875,-5.6875,-8.9375,-0.1,0.77,1.07
122,-5.4375,-9.125,0.03,0.35,0.85
123.5625,-4.8125,-9.5625,0.32,-0.31,0.31
124.375,-4.4375,-9.75,0.31,-0.36,0.08
125.125,-4.0625,-9.8125,0.02,-0.33,-0.02
125.9375,-3.75,-9.75,-0.35,-0.17,-0.18
126.8125,-3.375,-9.6875,-1.07,0.26,-0.44
127.625,-3.125,-9.5625,-1.46,0.42,-0.34
128.5,-3,-9.4375,-1.61,0.62,-0.2
129.25,-3,-9.4375,-1,0.36,0.65
129.9375,-3.125,-9.4375,-0.36,0.11,0.95
131.4375,-3.5,-9.5625,0.12,-0.17,1.28
132.1875,-3.5625,-9.625,0.99,-0.46,1.46
133.0625,-3.5,-9.625,1.01,-0.39,1.5
134,-3.375,-9.5,0.96,-0.25,1.34
134.9375,-3.0625,-9.25,0.77,-0.02,1.02
135.875,-2.6875,-8.9375,0.41,0.5,-0.14
136.8125,-2.3125,-8.5,-0.21,0.98,-0.49
137.75,-1.9375,-8.125,-0.6,1.44,-1.31
138.5625,-1.625,-7.8125,-0.92,1.32,-1.32
140.125,-1.5,-7.5,-0.79,1.17,-1.1
140.875,-1.625,-7.5,-0.6,0.95,-0.69
141.5,-1.875,-7.5625,-0.3,0.62,-0.13
142.25,-2.1875,-7.625,0.46,0.36,1.45
142.875,-2.5625,-7.6875,1.15,0,1.95
143.625,-2.9375,-7.6875,1.8,-0.12,2.32
144.4375,-3.125,-7.5625,2.51,-0.04,2.78
145.25,-3.1875,-7.3125,2.78,0.1,2.51
146.125,-3.0625,-7,2.21,0.79,1.93
147.8125,-2.3125,-6,1.33,1.33,0.81
148.625,-1.75,-5.5,0.93,1.48,0.18
149.4375,-1.1875,-5.0625,0.58,1.53,-0.46
150.1875,-0.75,-4.6875,0.36,1.59,-1.22
151.0625,-0.4375,-4.3125,-0.42,2.42,-1.22
151.8125,-0.375,-4,0.57,2.28,-1.77
152.5,-0.5625,-3.5625,0.87,2.75,-1.37
153.125,-1.0625,-3.25,3.6,3.12,0.4
153.6875,-1.625,-2.9375,4.65,3.11,1.1
154.625,-2.75,-2.25,5.65,3.02,1.38
155,-3,-1.875,6.3,3.17,2.09
155.25,-3,-1.5,6.21,3.2,2.05
155.375,-2.625,-1.0625,5.68,3.41,1.87
155.4375,-2.0625,-0.625,5.26,3.42,1.26
155.375,-1.25,-0.1875,3.95,3.3,-0.2
155.125,-0.3125,0.125,3.27,3.16,-1.19
154.9375,0.625,0.4375,1.82,2.77,-2.85
154.5625,1.5625,0.625,0.93,2.32,-3.67
153.75,2.875,0.875,0.72,2.02,-3.71
153.25,3.1875,0.9375,0.64,1.76,-3.4
152.75,3.3125,0.9375,1.08,1.37,-3.14
152.1875,3.1875,0.875,2.01,0.67,0.2
151.625,3,0.9375,2.65,0.38,-2.17
151.1875,2.8125,1,3.14,0.36,-2.08
150.6875,2.6875,1.25,3.43,0.84,-2.3
150.25,2.625,1.625,3.25,2.05,-3.37
149.875,2.6875,2.1875,3.07,2.73,-4.26
149.0625,2.8125,3.5,1.62,4.61,-4.98
148.5,2.8125,4.125,1.36,5.08,-5.35
147.6875,2.625,4.5625,0.76,5.67,-5.05
146.75,2.25,4.6875,0.74,5.77,-4.86
145.625,1.75,4.5,0.62,4.89,-3.67
144.3125,1.125,3.9375,0.72,4.04,-2.81
142.8125,0.5,3,0.93,2.92,-2.04
141.25,-0.0625,2,1.26,-0.31,-0.42
139.6875,-0.6875,1,0.94,-0.89,0.03
136.75,-1.4375,-0.4375,0.8,-1.35,0.15
135.3125,-1.75,-0.75,-0.1,-1.36,0.03
134.125,-1.9375,-0.75,-0.52,-1.06,-0.11
133.125,-2.125,-0.625,-0.98,-0.59,-0.17
132.125,-2.375,-0.3125,-1.13,-0.21,-0.23
131.1875,-2.75,0,-0.8,0.57,-0.05
130,-3.25,0.375,-0.36,0.85,0.2
129.125,-3.75,0.625,0.99,0.99,0.33
128.1875,-4.25,0.875,1.49,1.38,0.46
126.3125,-4.8125,1.1875,1.77,1.36,0.15
125.3125,-4.8125,1.25,1.63,1.41,-0.08
124.375,-4.6875,1.3125,1.48,1.52,-0.46
123.375,-4.5,1.3125,0.92,0,0
122.375,-4.1875,1.375,0.68,0,0
121.4375,-3.8125,1.3125,0.52,1.71,-2.48
120.375,-3.5,1.25,-0.31,1.84,-2.79
119.3125,-3.25,1.125,-0.75,1.96,-2.76
118.25,0,0,1.61,0,0
117.0625,0,0,-1.09,1.64,-2.22
115.9375,-3.0625,0.3125,-0.53,0.92,-1.7
114.75,-3.25,-0.0625,-0.12,0.46,-1.54
113.5625,0,0,0.19,0,-0.99
112.5,-3.625,-0.875,0.51,-0.23,-1.07
110.4375,-3.9375,-1.375,0.46,-0.05,-1.11
109.3125,-4,-1.4375,0.23,0.33,-1.1
108.375,-4.0625,-1.375,-0.24,0.97,-0.85
107.5,-4.1875,-1.1875,-0.63,1.84,0
106.5625,-4.375,-1.125,1.59,0,0
105.5,-4.5625,-1.125,-0.82,2.22,0.3
104.375,-4.8125,-1.3125,-0.45,1.78,0.88
103.3125,-5.0625,-1.6875,-0.13,1.32,1.09
102.125,0,0,0.33,0.27,1.18
101,0,0,-0.11,-0.06,1.15
99.875,-5.1875,-3.1875,-0.49,-0.1,0.88
98.75,-4.9375,-3.5625,-1.24,0.09,0.86
97.6875,-4.625,-3.875,-1.92,0.47,0.82
95.6875,-4.0625,-4.0625,-2.28,0.7,0.55
94.625,-3.9375,-4.125,-1.97,0.59,0.48
93.5625,-3.9375,-4.375,-1.49,0.3,0.48
92.5,-3.9375,-4.75,-1.16,0,0.79
91.4375,-4,-5.125,0.04,0,0
90.4375,-4,-5.5,0.27,0,0
89.4375,-3.8125,-5.8125,0.15,-1.04,0.5
88.5625,-3.5625,-5.9375,-0.54,-0.5,-0.08
87.75,-3.25,-5.9375,1.43,0,0
86.9375,-2.875,-5.8125,-1.62,0.48,0
86.1875,-2.625,-5.75,-1.75,0.78,0
85.375,-2.4375,-5.75,-1.87,1.09,-0.39
84.5,-2.4375,-5.875,-1.68,1.03,0.02
83.5625,-2.5,-6.0625,-1.57,0.87,0.67
82.625,0,0,-0.37,-0.23,2.17
81.6875,-2.75,-6.8125,0.39,-0.88,2.01
79.9375,-2.625,-7.4375,0.54,-1.09,1.9
79.1875,-2.4375,-7.6875,0.38,-0.91,1.85
78.4375,-2,-7.5,-0.6,-0.31,1.42
77.8125,-1.5,-7.3125,-1.11,0.01,1.02
77.1875,-1,-7.125,-1.75,0.44,0.77
76.3125,-0.625,-7,-2.5,0.66,0.59
75.625,-0.3125,-7.125,-2.41,0.51,0.53
74.9375,0,0,-2.02,0.14,0.46
74.1875,0,-7.5,-0.43,-1.17,0.45
73.5,0.0625,-7.6875,-0.07,-1.43,0.35
72.9375,0.25,-7.75,-0.08,-1.29,0.3
71.9375,0.75,-7.375,-0.18,-0.9,0.13
71.5,1.0625,-7.0625,-0.68,-0.01,-0.15
71.125,1.375,-6.75,-1.05,0.44,-0.2
70.6875,1.625,-6.5625,-1.16,0.71,-0.41
70.1875,1.8125,-6.4375,-1.35,0.89,-0.36
69.6875,1.9375,-6.4375,-1.27,0.81,0.05
69.0625,2.0625,-6.5625,-1.06,0.56,0.34
68.5,2.125,-6.8125,-0.59,0.1,0.46
67.9375,2.25,-7.0625,0.19,-0.73,0.55
67.4375,2.5,8.6875,0.31,-1.26,0.43
66.5625,3.1875,-7.4375,0.22,-1.29,0.11
66.1875,3.625,-7.375,-0.34,-0.96,-0.63
65.875,4.125,-7.1875,-0.88,-0.52,-1.02
65.625,4.5,-6.9375,-1.32,-0.15,-1.4
65.375,4.75,-6.8125,-1.63,0.18,-1.66
65.0625,4.875,-6.6875,-1.44,0.47,-1.83
64.75,4.8125,-6.75,-0.95,0.34,-1.87
64.375,4.75,-6.9375,-0.57,0.22,-1.68
64,4.625,-7.1875,0.19,-0.5,-0.87
63.625,4.5,-7.5625,0.1,-0.77,-0.58
63,4.4375,-8.25,-0.03,-0.99,-0.41
62.6875,4.4375,-8.5625,-0.67,-1.22,0
62.5,4.375,-8.75,-1.07,-1.08,0.36
62.3125,4.1875,-8.8125,-1.26,-0.86,0.68
62.125,3.875,-8.6875,-0.89,-0.8,0.67
62,3.5,-8.5,-0.34,-0.18,1.16
61.875,3.0625,-8.25,0.27,-0.02,1.07
61.75,2.75,-8,0.48,0.31,1.21
61.625,2.5,-7.8125,0.41,0.65,1.05
61.5,2.4375,-7.75,0.02,0.49,0.99
61.3125,2.5625,-7.8125,-0.47,0.29,1
60.9375,2.9375,-8.1875,-0.96,-0.16,1.02
60.75,3.125,-8.5,-1.41,-1.21,1
60.625,3.25,-8.75,-1.09,-1.91,0.62
60.625,3.375,-8.875,-1.18,-2.22,0.66
60.75,3.4375,-8.9375,-0.83,-2.37,0.28
61,3.4375,-8.75,-0.89,-2.08,0.28
61.375,3.4375,-8.375,-0.76,-1.07,0.12
61.8125,3.375,-7.8125,-0.57,0.23,0.1
62.3125,3.25,-7.1875,-0.58,1.09,0.3
62.8125,3.125,-6.4375,-0.17,1.61,0.16
63.6875,2.875,-5.1875,0.21,2,-0.1
64,2.8125,-4.6875,0.7,2.51,-0.57
64.1875,2.875,-4.375,0.64,2.54,-0.8
64.3125,3.0625,-4.1875,0.04,2.68,-0.66
64.375,3.3125,-4.1875,-0.54,2.63,-0.43
64.1875,3.5,-4.3125,-1.78,1.17,0.6
63.9375,3.625,-4.6875,-1.86,0.34,1.09
63.5625,3.6875,-5.0625,-1.14,-1.54,1.37
63.1875,3.625,-5.5,-1.16,-2.1,1.79
62.625,3.625,-6,-1.01,-2.63,1.85
62.5,3.625,-5.875,-0.97,-2.95,1.69
62.5625,3.75,-5.5,-1.38,-2.54,1.25
62.625,3.75,-4.8125,-1.62,-1.95,0.86
62.8125,3.75,-3.875,-1.67,-1.16,0.4
63.0625,3.625,-2.8125,-1.3,0.82,-0.3
63.1875,3.4375,-1.75,-1.17,1.27,-0.21
63.3125,3.25,-0.9375,-0.97,1.45,-0.04
63.3125,3.0625,-0.3125,-0.84,1.3,0.19
63,2.8125,0.125,-0.48,0.01,0.22
62.75,2.875,0.125,-0.82,-0.58,0.46
62.5,3,0.0625,-1.17,-1.17,0.52
62.3125,3.1875,0,-2.05,-2.31,0.55
62.1875,3.375,0,-2.45,-2.79,0.44
62.1875,3.5,0.125,-2.59,-3.12,0.24
62.375,3.5,0.4375,-2.69,-2.74,0.24
62.625,3.4375,1,-2.49,-2.14,0.3
63.125,3.1875,1.6875,-1.98,-1.54,0.24
64.3125,2.5,3.4375,-1.46,-0.74,0.22
65,2.125,4.375,-0.28,0.41,0.12
65.6875,1.8125,5.25,0.07,1.12,0.18
66.3125,1.625,6.125,0.41,1.7,0.1
66.875,1.5625,6.875,0.65,2.15,-0.19
67.375,1.6875,7.4375,0.37,2.68,-0.69
67.75,1.9375,7.8125,-0.31,2.63,-1.24
68,2.3125,8,-0.67,1.68,-1.87
68.25,2.625,8,-0.83,1.04,-2.04
68.3125,3,7.8125,-0.83,0.35,-2.22
68.375,3.5,7.3125,-0.84,-0.37,-2.34
68.4375,3.625,7.125,-1.15,-1.19,-2.18
68.5,3.75,6.9375,-1.49,-1.36,-1.78
68.6875,3.8125,6.875,-1.62,-1.54,-1.51
68.9375,3.75,6.875,-1.6,-1.7,-1.3
69.25,3.625,7.0625,-1.64,-1.44,-0.51
69.6875,3.375,7.3125,-1.44,-1.18,-0.18
70.1875,3.125,7.6875,-1.27,-0.82,0.26
70.75,2.75,8.125,-0.23,0,1.02
71.3125,2.5,8.5625,0.1,0.19,1.05
72.375,2.1875,9.3125,0.3,0.27,0.91
72.875,2.25,9.5625,0.34,0.3,0.28
73.3125,2.5,9.875,-0.11,0.5,0.16
73.75,2.8125,10.125,-0.77,0.68,0.13
74.1875,3.125,10.3125,-1.23,0.68,0
74.5625,3.375,10.5,-1.55,0.54,-0.32
74.875,3.5625,10.625,-1.47,0.29,-0.47
75.25,3.6875,10.75,-1.29,0.14,-0.56
75.5625,3.75,10.875,-0.81,-0.58,-0.98
76.375,3.9375,11.0625,-0.81,-0.68,-1.08
76.8125,4.0625,11.3125,-1.14,-0.6,-1.13
77.375,4.1875,11.5625,-1.45,-0.42,-1.12
77.9375,4.25,11.875,-1.69,-0.12,-1.31
78.5,4.3125,12.1875,-1.77,0.06,-1.24
79.1875,4.25,12.5,-1.68,0.28,-1.08
79.8125,4.125,12.8125,-1.4,0.64,-0.33
80.5,3.875,13.0625,-0.06,0.41,-0.41
81.125,3.625,13.3125,0.23,0.38,-0.24
82.375,3.375,13.75,0.34,0.47,-0.16
83,3.375,13.9375,0.16,0.4,-0.28
83.5625,3.5,14.1875,-0.25,0.47,-0.45
84.125,3.75,14.375,-0.7,0.52,-0.62
84.6875,3.9375,14.5625,-1.55,0.4,-0.97
85.25,4.125,14.75,-1.98,0.56,-0.8
85.875,4.1875,14.875,-2.16,0.62,-0.61
86.4375,4.125,15,-1.12,-0.07,-0.14
87.0625,3.9375,15,-0.57,-0.35,0
88.3125,3.5625,15,-0.12,-0.67,0.09
89,3.4375,15.125,0.27,-0.91,-0.04
89.75,3.5,15.25,-0.05,-0.79,-0.14
90.5,3.6875,15.5,-0.48,-0.64,-0.32
91.25,4,15.8125,-1.25,-0.21,-0.26
92.0625,4.25,16.125,-2.01,0.27,-0.46
93,4.4375,16.5,-2.06,0.55,-0.45
93.875,4.4375,16.8125,-1.67,0.62,-0.52
94.6875,4.375,17.125,0.03,0.42,-0.63
96.375,4.1875,17.5,0.48,0.37,-0.6
97.25,4.125,17.6875,0.71,0.35,-0.62
98.0625,4.25,17.875,0.61,0.53,-0.53
98.875,4.4375,18.0625,-0.18,0.85,-0.42
99.625,4.75,18.1875,-0.52,0.84,-0.5
100.3125,5,18.25,-0.86,0.78,-0.48
101.0625,5.25,18.25,-1.05,0.43,-0.46
101.75,5.4375,18.1875,-0.91,0.11,-0.48
102.4375,5.5625,18.1875,-0.5,-0.21,-0.41
104,5.8125,18.25,-0.06,-0.16,-0.38
104.875,5.9375,18.375,0.21,-0.01,-0.65
105.75,6.125,18.625,0,0.42,-0.55
106.6875,6.375,18.9375,-0.33,0.87,-0.53
107.625,6.625,19.1875,-0.81,1.53,-0.57
108.4375,6.9375,19.4375,-0.74,1.64,-0.74
109.3125,7.1875,19.625,-0.72,1.7,-0.89
110.125,7.375,19.6875,0.1,1.45,-1.29
111.625,7.6875,19.75,0.4,1.31,-1.4
112.3125,7.8125,19.75,0.69,1.15,-1.59
113.0625,7.9375,19.8125,0.62,1.06,-1.92
113.6875,8.1875,19.8125,0.09,1.24,-1.84
114.3125,8.5,19.8125,-0.5,1.36,-1.71
114.875,8.8125,19.6875,-1.35,0.56,-1.68
115.375,9.0625,19.5,-1.19,-0.07,-1.75
115.875,9.25,19.125,-0.89,-0.81,-1.8
116.375,9.375,18.6875,-0.83,-1.02,-1.91
117.5625,9.5,18,-0.26,-1.54,-1.86
118.3125,9.5,17.8125,-0.42,-1.24,-1.45
119.1875,9.4375,17.8125,-0.24,-0.98,-1.36
120.125,9.4375,18,-0.16,-0.48,-1.32
121.125,9.4375,18.25,-0.44,0.63,-1.16
122.125,9.4375,18.5,-0.45,1.47,-1.32
123.125,9.5,18.75,0.13,1.45,-1.9
124.0625,9.5625,18.875,0.29,1.41,-2.05
125.8125,9.625,18.75,0.31,1.34,-2.04
126.625,9.625,18.625,0.47,1.22,-2.19
127.375,9.625,18.5,0.46,1.26,-2.23
128.1875,9.625,18.4375,0.52,1.27,-2.31
128.875,9.5625,18.375,0.22,1.39,-2.17
129.5625,9.5625,18.25,-0.19,1.58,-1.64
130.8125,9.375,17.9375,-0.37,1.66,-1.23
131.4375,9.3125,17.625,-0.19,1.44,-1.13
132,9.125,17.25,-0.1,1.13,-0.95
132.5,8.9375,16.875,0.11,0.82,-0.46
133.0625,8.8125,16.5,0.28,0.57,-0.39
133.625,8.625,16.1875,0.37,0.53,-0.28
134.1875,8.5,15.9375,0.99,0.48,-0.68
134.75,8.4375,15.75,0.77,1.16,-0.67
135.375,8.3125,15.75,0.89,1.44,-0.97
136.5625,8.375,15.75,0.59,2.04,-1.33
137.125,8.375,15.75,0.42,2.29,-1.52
137.5625,8.5,15.625,0.31,2.36,-1.62
137.9375,8.5625,15.4375,0,2.21,-1.5
138.1875,8.5625,15.0625,0.36,1.3,-1.79
138.375,8.5625,14.4375,0.32,0.78,-1.68
138.5625,8.5,13.75,0.32,-0.25,-1.48
138.8125,8.5625,13.125,0.04,-0.48,-1.21
139.625,8.4375,12.375,-0.08,-0.36,-1.17
140.125,8.3125,12.25,-0.28,0.11,-0.92
140.625,8.0625,12.3125,0,1.16,-0.92
141.1875,7.75,12.3125,0.17,1.69,-0.87
