Yaw,Roll,Pitch,ax,ay,az
335.25,7.1875,-9.1875,0.45,2.13,-0.53
336.3125,7.0625,-9,1.35,2.85,-0.51
337.3125,7,-8.875,1.36,3.27,-0.32
339,7.3125,-9,0.97,3.18,-0.07
339.625,7.625,-9.5,0.48,1.89,0.32
340.125,7.9375,-10.1875,0.23,0.76,0.62
340.625,8.25,-11.0625,0.13,-0.34,0.94
341.0625,8.5625,-11.875,-0.1,-1.39,1.5
341.5625,8.75,-12.5625,0.2,-3.35,2.45
342.1875,8.875,-13,0.26,-3.17,2.76
343,8.9375,-13.125,0.62,-2.02,3.13
344.875,8.875,-12.4375,1.04,-1.29,3.17
346,8.8125,-11.9375,1.69,-0.72,3.09
347.125,8.8125,-11.4375,2.24,-0.17,2.92
348.25,8.875,-11,3.19,0.62,2.39
349.4375,9.1875,-10.5625,3.36,1,2.02
350.5625,9.625,-10.1875,2.87,1.65,1.6
351.625,10.3125,-9.9375,2.42,1.53,1
353.625,11.75,-9.75,2.21,1.36,0.75
354.5625,12.5,-9.75,2.23,1.12,0.42
355.375,13.1875,-9.6875,2.18,1,0.29
356.25,13.9375,-9.625,2.42,0.84,-0.27
357.125,14.6875,-9.5625,2.38,0.83,-0.66
358.0625,15.4375,-9.4375,2.04,1,-0.93
358.9375,16.25,-9.3125,1.34,1.84,-2.15
0.6875,17.6875,-8.8125,1.48,2.28,-2.57
1.5,18.25,-8.4375,1.35,2.92,-2.58
2.25,18.625,-8.0625,1.91,3.76,-3.04
2.875,18.9375,-7.75,2.46,4.18,-3.29
3.3125,19.25,-7.5,2.31,4.55,-3.14
3.625,19.6875,-7.4375,2.3,4.52,-3.14
3.6875,20.1875,-7.625,1.18,2.82,-2.47
3.625,20.6875,-8,0.79,1.91,-2.11
3,21.75,-9.0625,0.62,0.78,-1.9
2.6875,22.1875,-9.625,0.46,-0.88,-1.58
2.4375,22.5625,-9.9375,0.28,-1.33,-1.44
2.25,22.9375,-10,0.23,-1.48,-1.55
2.25,23.1875,-9.75,0.15,-0.47,-2.11
2.3125,23.375,-9.1875,-0.18,1.35,-2.57
2.5,23.5625,-8.5625,-0.37,2.23,-2.62
2.625,23.6875,-7.9375,-0.11,2.89,-2.99
2.6875,23.75,-7.375,0.01,3.02,-2.94
2.5,23.6875,-6.75,0.11,2.87,-2.78
2.1875,23.625,-6.6875,0.33,2.6,-2.57
1.8125,23.5625,-6.6875,0.35,1.89,-1.88
1.4375,23.4375,-6.6875,0.55,1.52,-1.74
1,23.375,-6.6875,0.83,1.24,-1.72
0.5,23.25,-6.5,1.48,1.55,-1.67
0.0625,23.125,-6.1875,1.22,1.98,-1.53
359.625,23.0625,-5.6875,0.95,2.33,-1.64
358.5625,23.3125,-4.8125,-0.4,2.6,-1.69
357.9375,23.5625,-4.5625,-0.94,2.33,-1.75
357.25,23.8125,-4.5,-1.31,1.93,-1.74
356.4375,23.9375,-4.5625,-1.56,1.38,-1.57
355.625,23.9375,-4.75,-1.16,-0.14,-1.44
354.8125,23.8125,-4.9375,-0.55,-1.09,-1.27
353.4375,23.5,-4.875,-0.42,-1.11,-1.19
352.9375,23.3125,-4.625,-0.57,-0.41,-1.25
352.5,23.125,-4.0625,-0.92,0.3,-1.12
352.125,22.9375,-3.4375,-1.19,1,-1.09
351.6875,22.6875,-2.875,-1.13,1.41,-1.25
351.25,22.375,-2.5,-0.35,1.3,-1.09
350.75,22.0625,-2.25,-0.21,1.07,-0.94
350.125,21.8125,-2.125,-0.34,0.65,-0.97
348.9375,21.5,-1.9375,-0.73,0.56,-0.96
348.3125,21.4375,-1.75,-1.04,0.51,-1.03
347.75,21.4375,-1.5625,-1.59,0.68,-0.86
347.125,21.4375,-1.4375,-1.53,0.42,-0.9
346.5,21.25,-1.4375,-0.98,0.06,-0.69
345.9375,21.125,-1.4375,-0.73,-0.15,-0.67
344.75,20.875,-1.375,-0.88,0,-0.56
344.25,20.8125,-1.25,-1.18,0.19,-0.53
343.75,20.75,-1.0625,-1.26,0.42,-0.59
343.3125,20.6875,-0.875,-1.36,0.75,-0.66
342.8125,20.625,-0.625,-1.39,0.97,-0.71
342.3125,20.5,-0.5,-1.42,1.1,-0.56
341.8125,20.375,-0.375,-1.09,0.71,-0.16
341.1875,20.25,-0.375,-0.86,0.52,-0.05
340.0625,20,-0.4375,-0.78,0.37,0.1
339.5,19.875,-0.5,-0.67,0.3,0.04
338.9375,19.875,-0.4375,-0.84,0.35,0.05
338.4375,19.875,-0.375,-1.03,0.36,-0.08
337.9375,20,-0.375,-1.54,0.35,-0.14
337.375,20.0625,-0.3125,-1.84,0.16,-0.24
336.875,20.125,-0.3125,-1.9,0.1,-0.22
335.875,20.25,-0.3125,-1.67,-0.01,-0.42
335.4375,20.1875,-0.1875,-1.59,0.15,-0.34
335,20.0625,-0.125,-1.29,0.62,-0.14
334.625,19.9375,0,-1.05,0.88,-0.07
334.25,19.75,0.1875,-0.77,1.14,-0.09
333.8125,19.625,0.375,-0.29,1.45,0.19
333.3125,19.5,0.5,-0.36,1.33,0.26
332.8125,19.4375,0.5,-0.47,1.05,0.07
331.6875,19.625,0.5,-1.18,0.73,-0.3
331.0625,19.875,0.5,-1.58,0.71,-0.45
330.5,20.0625,0.5625,-1.99,0.72,-0.48
329.9375,20.125,0.625,-2.09,0.66,-0.69
329.3125,20.125,0.6875,-2.06,0.64,-0.55
328.75,20,0.75,-1.56,0.57,-0.21
328.1875,19.75,0.8125,-1.04,0.59,0.43
327.0625,19.125,1,-0.78,0.56,0.66
326.4375,18.8125,1.125,-0.58,0.51,0.89
325.875,18.5625,1.1875,-0.32,0.3,0.79
325.3125,18.4375,1.25,-0.36,0.13,0.35
324.75,18.4375,1.4375,-1.15,0.52,-0.08
324.25,18.5625,1.6875,-1.44,0.8,-0.51
323.75,18.6875,1.9375,-2.13,1.28,-1.3
322.8125,19,2.6875,-2.29,1.59,-1.76
322.3125,19,3.0625,-2.35,1.83,-2.01
321.8125,18.875,3.375,-2.39,2.14,-1.88
321.25,18.625,3.5625,-1.96,2.08,-1.02
320.625,18.25,3.625,-1.61,1.72,-0.41
319.875,17.8125,3.4375,-0.74,0.47,0.61
318.3125,17.0625,2.8125,-0.41,-0.44,1.33
317.6875,16.9375,2.6875,-0.16,-0.92,1.07
317,16.875,2.5625,-0.62,-0.91,1.05
316.4375,16.9375,2.6875,-1.56,-0.34,0.38
316,16.9375,3.125,-1.86,0.3,0.1
315.625,16.8125,3.6875,-1.61,1.59,-0.63
315.25,16.5625,4.3125,-0.86,2.66,-0.86
314.8125,16.25,4.875,-0.7,3.1,-0.52
313.625,15.5,5.4375,-0.17,3.09,-0.43
312.875,15.25,5.375,0.01,2.78,-0.18
312,15.125,5.1875,-0.22,1.55,0.09
311.0625,15.1875,4.875,-0.43,0.72,-0.04
310.125,15.3125,4.625,-1.05,0.1,-0.04
309.3125,15.4375,4.5,-2.35,-0.68,-0.32
308.5625,15.5,4.5,-2.28,-0.68,-0.54
307.3125,15.125,4.875,-2.14,-0.43,-0.65
306.8125,14.8125,5.25,-1.56,0.5,-0.77
306.375,14.375,5.75,-1.15,1.15,-0.7
305.9375,13.875,6.25,-0.91,1.87,-0.48
305.4375,13.4375,6.6875,-0.32,2.34,-0.57
304.8125,13,7.125,-0.01,3.22,-0.45
304.0625,12.625,7.4375,-0.48,3.46,-0.1
302.1875,12.1875,7.375,-0.89,3.12,0.12
301.125,12.0625,6.9375,-1.29,1.56,0.43
300,11.875,6.5,-1.28,0.59,0.45
298.9375,11.75,6.0625,-1.16,-0.32,0.31
298,11.75,5.75,-1.84,-1.26,0.11
297.125,11.6875,5.6875,-2.26,-0.91,0.05
296.3125,11.625,5.8125,-2.34,-0.38,-0.08
295.0625,11.125,6.5625,-2.02,0.87,-0.12
294.5,10.6875,6.9375,-1.49,1.4,-0.07
293.875,10.1875,7.25,-0.88,1.79,0.04
293.25,9.75,7.4375,-0.28,2.02,0.17
292.5,9.375,7.4375,0.4,1.83,0.29
291.6875,9.1875,7.4375,-0.01,1.1,-0.1
290.8125,9.1875,7.3125,-0.78,0.92,-0.25
289.9375,9.3125,7.25,-2.36,0.62,-0.55
288.1875,9.3125,7.3125,-2.69,0.51,-0.74
287.375,9.0625,7.3125,-2.76,0.41,-0.76
286.625,8.625,7.3125,-1.9,0.19,-0.39
285.875,8.0625,7.375,-1.33,0.18,-0.01
285.1875,7.5,7.4375,-0.54,0.11,0.18
284.5,7,7.5,-0.05,0.2,0.5
283.875,6.625,7.6875,0.32,0.75,0.29
282.625,6.25,8.3125,0.14,1.18,-0.08
281.9375,6.1875,8.8125,-0.24,1.76,-0.51
281.25,6.0625,9.3125,-0.81,2.8,-1.46
280.5,5.9375,9.75,-1.16,3.36,-1.62
279.6875,5.6875,10,-1.19,3.69,-1.74
278.75,5.3125,10.0625,-1.28,3.84,-1.54
277.75,4.875,9.875,-1,2.43,-0.23
276.625,4.375,9.375,-0.65,1.51,0.11
274.375,3.5,8.1875,-0.19,-0.03,0.67
273.25,3.125,7.75,-0.16,-0.47,0.79
272.1875,2.9375,7.5,-0.36,-0.6,0.79
271.1875,2.875,7.5,-0.62,-0.55,0.55
270.25,2.8125,7.5625,-1.4,0.15,-0.09
269.375,2.8125,7.8125,-1.81,0.99,-0.88
268.5,2.6875,8,-1.9,1.27,-1.17
267.625,2.5625,8.1875,-1.98,1.81,-1.31
266.8125,2.375,8.3125,-1.86,1.93,-1.19
264.9375,1.625,8.3125,-1.64,1.94,-0.91
264,1.1875,8.125,-1.17,1.78,-0.75
263,0.6875,7.8125,-0.59,1.38,-0.01
261.9375,0.3125,7.5,-0.37,0.99,0.22
260.875,0,7.0625,-0.3,0.53,0.31
259.875,0,6.6875,-1.42,-0.35,0.19
258.8125,-0.0625,6.375,-1.9,-0.46,0
257.8125,0,6.125,-2.24,-0.5,-0.23
255.9375,0,5.8125,-2.73,-0.42,-0.56
255.125,-0.125,5.6875,-2.57,-0.28,-0.59
254.3125,-0.375,5.625,-2.3,-0.13,-0.48
253.5625,-0.75,5.5625,-1.92,0,-0.33
252.8125,-1.125,5.5,-1,0.18,-0.12
252.125,-1.5,5.5,-0.66,0.25,-0.08
251.375,-1.8125,5.4375,-0.47,0.6,-0.05
250.6875,-2,5.4375,-0.99,0.9,-0.08
249.9375,-2.125,5.375,-1.13,0.87,-0.22
248.4375,-2.125,5.0625,-1.33,0.71,-0.33
247.6875,-2.1875,4.75,-1.49,0.27,-0.47
246.9375,-2.1875,4.4375,-1.56,-0.07,-0.53
246.25,-2.25,4.125,-1.54,-0.27,-0.57
245.5625,-2.3125,3.875,-1.62,-0.3,-0.51
244.875,-2.4375,3.75,-1.49,0.06,-0.37
244.25,-2.625,3.625,-1.29,0.25,-0.35
242.9375,-3,3.4375,-1.04,0.35,-0.28
242.375,-3.1875,3.25,-0.85,0.36,-0.34
241.75,-3.25,3.0625,-0.87,0.31,-0.4
241.1875,-3.3125,2.8125,-1.1,0.3,-0.3
240.5625,-3.375,2.5625,-1.2,0.27,-0.26
240,-3.4375,2.3125,-1.33,0.11,-0.13
239.375,-3.5625,2,-1.23,-0.03,-0.13
238.8125,-3.625,1.75,-1.38,-0.42,-0.12
237.75,-3.75,1.25,-1.42,-0.39,-0.14
237.1875,-3.875,1.0625,-1.55,-0.25,-0.06
236.75,-3.9375,0.9375,-1.39,-0.17,-0.18
236.3125,-4.125,0.75,-1.34,-0.02,0.05
235.875,-4.25,0.5625,-0.91,-0.14,0.35
235.4375,-4.4375,0.375,-0.57,-0.25,0.48
235,-4.625,0.125,-0.23,-0.22,0.66
234.5625,-4.8125,0,-0.05,-0.22,0.46
233.8125,-4.875,-0.1875,-0.29,-0.06,0.42
233.4375,-4.6875,-0.25,-0.55,0.06,0.12
233.0625,-4.4375,-0.3125,-1.49,0.28,-0.26
232.75,-4.1875,-0.4375,-1.89,0.16,-0.51
232.375,-4,-0.6875,-1.91,-0.11,-1.01
232.125,-3.875,-0.9375,-2.6,-0.33,-1
231.8125,-3.8125,-1.125,-2.59,-0.37,-0.8
231.625,-3.9375,-1.375,-2.3,-0.45,-0.66
231.1875,-4.4375,-1.6875,-1.59,-0.43,-0.04
231,-4.875,-1.8125,-1.04,-0.39,0.21
230.875,-5.3125,-1.9375,-0.4,-0.41,0.4
230.75,-5.6875,-2,0,-0.34,0.55
230.6875,-6,-2.0625,0.26,-0.1,0.63
230.625,-6.0625,-2.0625,-0.2,-0.03,0.32
230.5625,-5.875,-2.1875,-0.43,0,-0.01
230.5625,-5.75,-2.1875,-1.09,0.15,-0.36
230.5625,-5.625,-2.25,-1.18,0.18,-0.56
230.5625,-5.5625,-2.3125,-1.26,0.13,-0.58
230.625,-5.5625,-2.5,-0.86,-0.18,-0.57
230.625,-5.625,-2.6875,-0.64,-0.29,-0.43
230.6875,-5.6875,-2.8125,-0.48,-0.36,-0.25
230.8125,-5.75,-2.9375,-0.26,-0.7,-0.08
230.9375,-5.75,-3.125,-0.33,-0.8,-0.11
231.3125,-5.625,-3.4375,-0.47,-0.82,-0.16
231.5625,-5.5,-3.4375,-0.51,-0.81,-0.37
231.8125,-5.4375,-3.375,-0.84,-0.4,-0.45
232.0625,-5.4375,-3.25,-0.77,-0.18,-0.48
232.375,-5.4375,-3.1875,-0.45,-0.08,-0.37
232.625,-5.5625,-3.125,-0.01,-0.11,-0.41
233,-5.625,-3.125,0.07,-0.02,-0.36
233.3125,-5.625,-3.125,0.16,0.09,-0.38
234.0625,-5.6875,-3.0625,0.13,0.31,-0.39
234.375,-5.625,-3.0625,0.13,0.29,-0.48
234.75,-5.5625,-3.125,0,0.17,-0.54
235.0625,-5.4375,-3.25,-0.18,-0.03,-0.58
235.4375,-5.3125,-3.4375,-0.55,-0.4,-0.64
235.75,-5.25,-3.5625,-0.74,-0.59,-0.6
236.125,-5.1875,-3.6875,-0.76,-0.5,-0.36
236.5,-5.1875,-3.8125,-0.34,-0.62,0.05
237.3125,-5.4375,-3.9375,-0.03,-0.65,0.36
237.75,-5.5625,-4.0625,0.45,-0.84,0.42
238.25,-5.6875,-4.125,0.67,-0.87,0.5
238.75,-5.6875,-4.125,0.65,-0.78,0.34
239.25,-5.5625,-4.0625,0.47,-0.62,0.02
239.75,-5.3125,-3.875,-0.65,0.05,-0.92
240.3125,-5.0625,-3.75,-1.05,0.19,-1.09
241.375,-4.5625,-3.5,-1.17,0.18,-1.3
241.875,-4.5,-3.5,-1.17,0.14,-1.36
242.375,-4.5625,-3.5,-0.96,0.08,-0.95
242.875,-4.6875,-3.625,-0.66,-0.05,-0.67
243.375,-4.9375,-3.75,-0.32,-0.18,-0.33
243.875,-5.1875,-3.875,0.08,-0.32,0.01
244.375,-5.4375,-4.0625,0.76,-0.79,0.68
244.875,-5.5625,-4.1875,0.78,-0.94,0.71
246,-5.625,-4.375,0.44,-0.94,0.7
246.5625,-5.4375,-4.3125,-0.2,-0.92,0.26
247.125,-5.25,-4.25,-0.61,-0.89,-0.06
247.6875,-5,-4.125,-0.94,-0.8,-0.44
248.3125,-4.75,-3.9375,-1.34,-0.39,-0.94
248.9375,-4.625,-3.75,-1.42,-0.14,-0.98
249.625,-4.625,-3.5,-1.03,0.13,-0.93
250.3125,-4.6875,-3.375,-0.27,0.29,-0.52
251.625,-5,-3.1875,0.04,0.29,-0.23
252.3125,-5.1875,-3.125,0.35,0.25,0
253,-5.3125,-3.125,0.68,0.16,0.11
253.625,-5.375,-3.125,0.89,-0.11,0.16
254.25,-5.3125,-3.125,0.75,-0.21,0.03
254.875,-5.125,-3.0625,0.12,-0.26,-0.65
255.5,-4.875,-2.9375,-0.92,0.03,-1.31
256.125,-4.5625,-2.8125,-1.36,0.28,-1.55
257.375,-4,-2.5,-1.71,0.4,-1.6
258,-3.875,-2.5,-1.78,0.24,-1.29
258.625,-3.875,-2.625,-1.53,-0.04,-0.78
259.25,-4.125,-2.9375,-0.99,-0.54,-0.28
259.875,-4.4375,-3.25,-0.19,-0.94,0.29
260.5625,-4.875,-3.5625,1.52,-1.39,1.31
261.25,-5.25,-3.6875,1.72,-0.98,1.41
262.625,-5.5625,-3.3125,1.77,-0.48,1.27
263.375,-5.5,-2.875,1.49,0.51,0.34
264.0625,-5.3125,-2.5,1.1,0.96,-0.24
264.75,-4.875,-2.125,0.47,1.31,-0.7
265.375,-4.4375,-1.9375,-0.08,1.38,-1.21
265.875,-4,-2.1875,-1.19,0.8,-1.47
266.375,-3.5625,-2.5,-1.49,0.09,-1.52
266.875,-3.25,-3,-1.5,-2.22,-0.4
267.8125,-3.1875,-4.1875,-1.23,-2.82,0
268.4375,-3.3125,-4.4375,-0.74,-3.16,0.31
269.125,-3.5,-4.4375,-0.31,-3.15,0.6
269.875,-3.625,-4.125,0.18,-2.28,0.75
270.75,-3.625,-3.75,0.26,-1.62,0.65
271.6875,-3.4375,-3.3125,0.21,-1.03,0.3
272.625,-3.125,-2.9375,-0.79,-0.04,-1.58
273.625,-2.6875,-2.625,-1.31,0.18,-2.26
275.4375,-2,-2.125,-1.86,0.43,-2.65
276.3125,-2,-1.9375,-2.29,1.05,-2.48
277.125,-2.375,-1.8125,-1.72,1.28,-2.06
277.875,-3,-1.75,-1.02,1.4,-1.25
278.625,-3.75,-1.875,0.24,1.32,-0.47
279.3125,-4.5,-2.125,2.85,0.18,2.25
279.9375,-5,-2.4375,3.36,-0.48,2.82
280.5,-5.25,-2.875,3.32,-1.23,3.12
281.625,-4.5625,-3.625,2.26,-2.41,2.51
282.3125,-3.75,-3.625,1.26,-2.61,1.65
282.9375,-2.8125,-3.3125,0.36,-2.43,0.53
283.6875,-1.875,-2.75,-1.44,-1.71,-0.02
284.5,-1.1875,-2,-2.78,-0.15,-1.82
285.25,-0.75,-1.375,-2.76,1.27,-2.3
286.75,-0.9375,-0.625,-2.13,1.6,-1.84
287.375,-1.3125,-0.625,0.02,1.31,-0.32
288,-1.6875,-0.9375,1.28,0.66,0.58
288.625,-1.9375,-1.375,2.35,-0.2,1.26
289.1875,-1.8125,-1.75,3.16,-1.53,1.87
289.8125,-1.3125,-2,2.86,-1.98,1.61
290.4375,-0.4375,-2,0.7,-1.77,0.58
291.125,0.5625,-1.75,-1.78,-0.92,-0.92
292.625,2.75,-1.125,-2.6,-0.59,-1.81
293.4375,3.6875,-0.9375,-3.48,-0.36,-2.16
294.25,4.3125,-1,-3.81,-0.43,-2.44
295.125,4.625,-1.25,-3.21,-1.2,-2.23
296,4.6875,-1.5625,-2.5,-1.72,-1.75
297,4.5625,-1.875,0.23,-2.41,-0.11
298.0625,4.3125,-2.0625,1.2,-2.18,-0.1
300.5625,3.9375,-1.4375,1.46,-1.27,0.03
301.9375,3.9375,-0.625,1.84,-0.07,-0.27
303.25,4,0.3125,1.46,2.73,-0.66
304.5625,4.125,1.25,1.34,3.99,-1.02
305.6875,4.25,2,1.2,4.84,-1.27
306.625,4.4375,2.25,1.14,5.24,-1.32
307.3125,4.625,2,1.52,3,-0.64
308.3125,5.125,0.4375,1.63,1.65,-0.42
308.625,5.5,-0.4375,1.34,0.36,-0.14
309.0625,6,-1.25,0.65,-1.1,-0.01
309.4375,6.5,-1.6875,-0.01,-1.35,0.15
309.9375,6.9375,-1.9375,-0.41,-1.4,0.07
310.4375,7.3125,-2,-0.81,-1.04,0.01
311,7.5625,-2,-0.65,-0.97,-0.08
311.625,7.8125,-2.0625,-0.54,-1.03,-0.23
312.9375,8.25,-2.0625,-0.47,-0.66,-0.52
313.75,8.5,-1.9375,-0.66,-0.29,-0.63
314.5625,8.6875,-1.6875,-0.68,0.19,-0.79
315.375,8.75,-1.3125,-0.71,0.88,-0.84
316.1875,8.6875,-1,-0.06,2.04,-0.68
316.875,8.5,-0.6875,1.14,2.52,0.01
317.5625,8.25,-0.625,1.77,2.42,0.43
318.125,8.0625,-0.625,2.81,1.65,0.99
319.0625,8.1875,-1.125,2.98,1.33,1.12
319.5,8.5625,-1.3125,2.8,1.03,1.16
319.875,9.125,-1.375,2.11,1.19,0.54
320.1875,9.8125,-1.25,1.65,1.36,0.02
320.5,10.5,-1,0.88,1.7,-0.27
320.75,11.25,-0.875,0.29,1.88,-0.67
320.875,11.9375,-0.8125,-0.42,1.1,-1.44
321,12.5,-0.9375,-0.64,0.69,-1.2
321.0625,13.375,-1.375,-0.35,0.09,-1.26
321.1875,13.625,-1.5,0.01,-0.31,-0.73
321.3125,13.8125,-1.5625,0.44,-0.33,-0.7
321.5,14.0625,-1.4375,0.59,-0.11,-0.49
321.6875,14.25,-1.25,0.77,0.19,-0.4
321.9375,14.5625,-1.0625,0.74,1,-0.69
322.125,14.9375,-0.8125,0.59,1.21,-0.82
322.4375,15.6875,-0.4375,0.45,1.06,-1.35
322.5625,16.125,-0.3125,0.06,1.16,-1.43
322.6875,16.5625,-0.1875,-0.07,1.11,-1.66
322.75,17,-0.0625,-0.33,1.07,-1.79
322.8125,17.3125,0,-0.47,1.15,-1.6
322.875,17.5625,0,-0.22,1.06,-1.35
322.875,17.8125,0,-0.18,0.96,-0.81
322.875,17.875,-0.0625,0.52,0.45,-0.12
322.875,17.875,-0.0625,0.77,0.35,0.35
322.875,18,0,1.08,0.23,0.5
322.875,18.1875,0.0625,1.19,0.27,0.63
322.9375,18.5625,0.1875,1.26,0.57,0.15
323.0625,19,0.5,0.77,1.22,-0.79
323.25,20.25,1.1875,0.2,1.88,-1.79
323.3125,20.875,1.5,-0.21,2.18,-2.2
323.3125,21.5,1.75,-0.53,2.25,-2.52
323.1875,22,1.875,-0.78,2.23,-2.8
323.0625,22.4375,1.9375,-1.16,1.83,-2.64
322.8125,22.75,1.8125,-0.97,0.96,-2.05
322.5,22.875,1.625,-0.69,0.44,-1.69
322.1875,22.875,1.4375,-0.06,-0.26,-1.4
321.625,22.875,1.125,-0.01,-0.31,-1.34
321.5,22.9375,1.125,-0.12,-0.1,-1.39
321.4375,23,1.3125,-0.43,0.33,-1.31
321.375,22.9375,1.625,-0.65,1.4,-1.27
321.3125,22.8125,1.9375,-0.55,1.89,-1.14
321.1875,22.625,2.1875,0.74,2.28,-0.52
320.9375,22.3125,2.375,1.06,2.19,-0.24
320.25,21.8125,2.4375,1.19,2,0.05
319.75,21.8125,2.3125,1.13,1.69,0.13
319.1875,21.9375,2.125,0.54,0.86,0.08
318.625,22.25,1.9375,0,0.5,-0.06
318.0625,22.625,1.8125,-0.48,0.12,-0.34
317.5,23,1.75,-1.62,-0.42,-1.21
316.9375,23.375,1.75,-1.87,-0.41,-1.39
316,23.75,2.0625,-1.92,-0.24,-1.55
315.6875,23.75,2.3125,-1.84,0.02,-1.65
315.375,23.6875,2.5625,-1.49,0.86,-1.59
315.125,23.5,2.8125,-1.23,1.34,-1.47
314.875,23.25,3.0625,-0.44,2.2,-0.65
314.5625,23,3.1875,-0.21,2.09,-0.37
314.1875,22.6875,3.1875,-0.12,1.75,-0.03
313.0625,22.4375,2.75,0,1.12,0.08
312.375,22.375,2.375,-0.2,-0.12,0.23
311.6875,22.5,2,-0.57,-0.63,0.21
311.0625,22.6875,1.6875,-0.9,-1.07,-0.09
310.5,22.9375,1.625,-1.41,-1.12,-0.35
310.0625,23.125,1.625,-2.36,0.17,-1.15
309.4375,23.0625,2.1875,-2.53,0.93,-0.92
309.1875,22.8125,2.4375,-2.28,1.5,-0.68
308.875,22.375,2.4375,-1.15,1.67,0.27
308.4375,21.875,2.3125,-0.35,1.3,0.81
307.9375,21.375,1.9375,1.04,-0.23,1.64
307.375,21,1.625,0.88,-0.41,1.55
306.875,20.8125,1.3125,0.42,-0.33,1.2
306,21.125,1.3125,-0.18,-0.02,0.73
305.6875,21.4375,1.5625,-1.43,0.91,-0.32
305.375,21.75,1.8125,-1.89,1.38,-0.79
305,21.9375,2.0625,-2.27,1.87,-0.99
304.625,21.9375,2.25,-2.32,2.1,-1.02
304.1875,21.75,2.25,-1.58,1.92,-0.53
303.6875,21.4375,2.125,-0.45,1.05,0.25
303.0625,21.0625,1.8125,0.03,0.55,0.59
301.8125,20.375,1.1875,0.18,-0.1,1.02
301.1875,20.25,1,0.04,-0.21,0.95
300.6875,20.1875,0.9375,-0.32,-0.18,0.77
300.125,20.25,1,-1.3,0.07,0.32
299.6875,20.375,1.0625,-1.61,0.19,-0.04
299.25,20.4375,1.125,-1.88,0.36,-0.4
298.8125,20.4375,1.1875,-1.55,0.27,-0.4
297.9375,20.0625,1.1875,-1.17,0.16,-0.33
297.5625,19.8125,1.1875,-0.8,0.09,-0.19
297.1875,19.5,1.125,-0.52,0.11,0
296.8125,19.25,1.125,-0.26,0.27,0.14
296.4375,19.0625,1.1875,-0.24,0.7,-0.04
296.125,18.875,1.3125,-0.38,0.9,-0.22
295.75,18.8125,1.5,-0.78,1.25,-0.49
295,18.75,1.6875,-0.98,1.32,-0.58
294.5625,18.75,1.75,-1.17,1.25,-0.55
294.125,18.6875,1.6875,-1.27,0.8,-0.53
293.625,18.5625,1.5625,-1.29,0.55,-0.48
293.125,18.4375,1.4375,-1.24,0.46,-0.37
292.625,18.25,1.375,-1.05,0.68,0.02
291.75,17.8125,1.4375,-0.93,0.86,-0.04
291.375,17.625,1.5625,-1.01,1.14,-0.07
290.9375,17.4375,1.6875,-1.09,1.45,-0.13
290.5,17.3125,1.9375,-1.31,2.02,-0.27
290,17.0625,2.1875,-1.18,2.29,-0.44
289.4375,16.875,2.375,-1.1,2.25,-0.4
288.875,16.625,2.4375,-1.08,1.89,-0.22
287.5,16.1875,2.375,-0.97,1.58,-0.35
286.75,15.9375,2.25,-1.04,1.24,-0.4
286,15.8125,2.1875,-1.49,0.93,-0.71
285.1875,15.75,2.125,-1.85,0.75,-0.89
284.4375,15.6875,2.0625,-2.41,0.7,-0.96
283.625,15.6875,2,-2.68,0.58,-1.17
282.875,15.625,1.875,-3.2,-0.24,-1.03
282.0625,15.4375,1.6875,-3.13,-0.78,-0.89
280.625,14.875,1.0625,-2.72,-1.37,-0.83
280,14.5,0.6875,-2.14,-2.1,-0.56
279.4375,14.0625,0.4375,-1.83,-2.22,-0.6
279,13.6875,0.3125,-1.55,-1.97,-0.72
278.75,13.3125,0.5,-1.39,-1.46,-0.99
278.5,12.9375,0.9375,-1.56,1.04,-1.83
278.3125,12.5625,1.4375,-1.57,1.71,-2.13
277.875,11.875,2.4375,-1.63,2.27,-2.44
277.5,11.4375,2.375,-1.64,2.17,-2.4
277.0625,11.0625,2.3125,-1.67,1.84,-2.16
276.5625,10.5625,1.875,-1.49,1.17,-2.1
276,10.125,1.375,-1.72,-0.72,-1.5
275.4375,9.625,0.8125,-2.01,-1.11,-1.14
275,9.125,0.375,-2.08,-1.26,-0.7
274.25,7.8125,-0.0625,-1.56,-1.23,0.09
274,7,-0.25,-0.96,-1.08,0.51
273.75,6.1875,-0.25,-0.15,-1.04,0.66
273.625,5.5625,-0.25,0.21,-0.75,1
273.5,5.0625,-0.125,0.75,-0.19,0.77
273.375,4.75,0,0.37,0.71,0.13
273.25,4.625,0.0625,-0.49,1.33,-0.52
272.875,4.5625,0.0625,-0.91,1.39,-0.76
272.625,4.5,-0.125,-1.28,1.22,-0.83
272.3125,4.375,-0.625,-1.46,0.78,-0.8
271.9375,4.1875,-1.3125,-1.34,-0.51,-0.22
271.625,3.9375,-2,-1.02,-1.29,0.15
271.375,3.625,-2.625,-0.78,-1.94,0.66
271.1875,3.375,-3.1875,0.23,-2.98,1.05
271.125,3.25,-3.5625,0.34,-2.8,0.78
271.3125,3.3125,-3.5,0.16,-2.27,0.48
271.5625,3.5,-3.125,-0.2,-1.62,0
271.8125,3.6875,-2.75,-1.22,-0.04,-0.87
272.0625,3.8125,-2.4375,-1.55,0.55,-1.26
272.25,3.8125,-2.3125,-1.75,0.97,-1.31
272.375,3.625,-2.4375,-1.38,0.81,-0.75
