Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z
69030,0.44,1.1,10.02,-0.01,-0.4,0.33,99.75,81.37,-3.75
69031,0.44,1.1,10.02,-0.01,-0.4,0.33,99.75,81.37,-3.75
69033,0.44,1.1,10.02,-0.01,-0.4,0.33,99.75,81.37,-3.75
69035,0.44,1.1,10.02,-0.01,-0.4,0.33,99.75,81.37,-3.75
69039,0.46,1.32,9.95,-0.01,-0.41,0.36,99.75,81.37,-3.75
69041,0.46,1.32,9.95,-0.01,-0.41,0.36,99.75,81.37,-3.75
69042,0.46,1.32,9.95,-0.01,-0.41,0.36,99.75,81.37,-3.75
69048,0.41,1.52,9.81,-0.03,-0.4,0.39,99.75,81.37,-3.75
69050,0.41,1.52,9.81,-0.03,-0.4,0.39,99.75,81.37,-3.75
69052,0.41,1.52,9.81,-0.03,-0.4,0.39,99.75,81.37,-3.75
69059,0.3,1.67,9.71,-0.05,-0.41,0.41,99.75,81.37,-3.75
69060,0.3,1.67,9.71,-0.05,-0.41,0.41,99.75,81.37,-3.75
69062,0.3,1.67,9.71,-0.05,-0.41,0.41,99.75,81.37,-3.75
69064,0.3,1.67,9.71,-0.05,-0.41,0.41,99.75,81.37,-3.75
69065,0.3,1.67,9.71,-0.05,-0.41,0.41,99.75,81.37,-3.75
69067,0.3,1.67,9.71,-0.05,-0.41,0.41,101.69,80.56,-6.0
69069,-0.16,1.67,9.64,-0.07,-0.42,0.41,101.69,80.56,-6.0
69071,-0.16,1.67,9.64,-0.07,-0.42,0.41,101.69,80.56,-6.0
69073,-0.16,1.67,9.64,-0.07,-0.42,0.41,101.69,80.56,-6.0
69074,-0.16,1.67,9.64,-0.07,-0.42,0.41,101.69,80.56,-6.0
69076,-0.16,1.67,9.64,-0.07,-0.42,0.41,101.69,80.56,-6.0
69078,-0.25,1.54,9.66,-0.08,-0.45,0.39,101.69,80.56,-6.0
69080,-0.25,1.54,9.66,-0.08,-0.45,0.39,101.69,80.56,-6.0
69081,-0.25,1.54,9.66,-0.08,-0.45,0.39,101.69,80.56,-6.0
69083,-0.25,1.54,9.66,-0.08,-0.45,0.39,101.69,80.56,-6.0
69085,-0.25,1.54,9.66,-0.08,-0.45,0.39,101.69,80.56,-6.0
69089,-0.17,1.35,9.61,-0.08,-0.46,0.35,101.69,80.56,-6.0
69091,-0.17,1.35,9.61,-0.08,-0.46,0.35,101.69,80.56,-6.0
69092,-0.17,1.35,9.61,-0.08,-0.46,0.35,101.69,80.56,-6.0
69098,0.08,1.24,9.6,-0.07,-0.45,0.3,101.69,80.56,-6.0
69100,0.08,1.24,9.6,-0.07,-0.45,0.3,101.69,80.56,-6.0
69102,0.08,1.24,9.6,-0.07,-0.45,0.3,101.69,80.56,-6.0
69109,0.51,1.03,9.54,-0.04,-0.42,0.28,101.69,80.56,-6.0
69110,0.51,1.03,9.54,-0.04,-0.42,0.28,101.69,80.56,-6.0
69112,0.51,1.03,9.54,-0.04,-0.42,0.28,101.69,80.56,-6.0
69114,0.51,1.03,9.54,-0.04,-0.42,0.28,101.69,80.56,-6.0
69116,0.51,1.03,9.54,-0.04,-0.42,0.28,101.69,80.56,-6.0
69117,0.48,1.03,9.47,-0.01,-0.36,0.27,104.19,80.5,-7.37
69119,0.48,1.03,9.47,-0.01,-0.36,0.27,104.19,80.5,-7.37
69121,0.48,1.03,9.47,-0.01,-0.36,0.27,104.19,80.5,-7.37
69123,0.48,1.03,9.47,-0.01,-0.36,0.27,104.19,80.5,-7.37
69124,0.48,1.03,9.47,-0.01,-0.36,0.27,104.19,80.5,-7.37
69126,0.48,1.03,9.47,-0.01,-0.36,0.27,104.19,80.5,-7.37
69128,0.39,1.01,9.36,0.02,-0.28,0.28,104.19,80.5,-7.37
69130,0.39,1.01,9.36,0.02,-0.28,0.28,104.19,80.5,-7.37
69131,0.39,1.01,9.36,0.02,-0.28,0.28,104.19,80.5,-7.37
69133,0.39,1.01,9.36,0.02,-0.28,0.28,104.19,80.5,-7.37
69135,0.39,1.01,9.36,0.05,-0.22,0.29,104.19,80.5,-7.37
69139,0.22,1.15,9.28,0.05,-0.22,0.29,104.19,80.5,-7.37
69141,0.22,1.15,9.28,0.05,-0.22,0.29,104.19,80.5,-7.37
69142,0.22,1.15,9.28,0.05,-0.22,0.29,104.19,80.5,-7.37
69148,-0.01,1.37,9.36,0.06,-0.16,0.31,104.19,80.5,-7.37
69150,-0.01,1.37,9.36,0.06,-0.16,0.31,104.19,80.5,-7.37
69152,-0.01,1.37,9.36,0.06,-0.16,0.31,104.19,80.5,-7.37
69159,-0.1,1.39,9.28,0.06,-0.14,0.32,104.19,80.5,-7.37
69160,-0.1,1.39,9.28,0.06,-0.14,0.32,104.19,80.5,-7.37
69162,-0.1,1.39,9.28,0.06,-0.14,0.32,104.19,80.5,-7.37
69164,-0.1,1.39,9.28,0.06,-0.14,0.32,104.19,80.5,-7.37
69166,-0.1,1.39,9.28,0.06,-0.14,0.32,104.19,80.5,-7.37
69167,-0.1,1.39,9.28,0.06,-0.14,0.32,106.87,81.0,-7.37
69169,-0.03,1.11,9.25,0.06,-0.14,0.31,106.87,81.0,-7.37
69171,-0.03,1.11,9.25,0.06,-0.14,0.31,106.87,81.0,-7.37
69173,-0.03,1.11,9.25,0.06,-0.14,0.31,106.87,81.0,-7.37
69174,-0.03,1.11,9.25,0.06,-0.14,0.31,106.87,81.0,-7.37
69176,-0.03,1.11,9.25,0.06,-0.14,0.31,106.87,81.0,-7.37
69178,0.31,0.67,9.3,0.07,-0.16,0.3,106.87,81.0,-7.37
69180,0.31,0.67,9.3,0.07,-0.16,0.3,106.87,81.0,-7.37
69181,0.31,0.67,9.3,0.07,-0.16,0.3,106.87,81.0,-7.37
69183,0.31,0.67,9.3,0.07,-0.16,0.3,106.87,81.0,-7.37
69185,0.31,0.67,9.3,0.07,-0.16,0.3,106.87,81.0,-7.37
69189,0.49,0.5,9.3,0.09,-0.15,0.29,106.87,81.0,-7.37
69191,0.49,0.5,9.3,0.09,-0.15,0.29,106.87,81.0,-7.37
69193,0.49,0.5,9.3,0.09,-0.15,0.29,106.87,81.0,-7.37
69198,0.54,0.42,9.32,0.13,-0.13,0.29,106.87,81.0,-7.37
69200,0.54,0.42,9.32,0.13,-0.13,0.29,106.87,81.0,-7.37
69202,0.54,0.42,9.32,0.13,-0.13,0.29,106.87,81.0,-7.37
69209,0.47,0.41,9.26,0.16,-0.08,0.3,106.87,81.0,-7.37
69210,0.47,0.41,9.26,0.16,-0.08,0.3,106.87,81.0,-7.37
69212,0.47,0.41,9.26,0.16,-0.08,0.3,106.87,81.0,-7.37
69214,0.47,0.41,9.26,0.16,-0.08,0.3,106.87,81.0,-7.37
69215,0.47,0.41,9.26,0.16,-0.08,0.3,106.87,81.0,-7.37
69217,0.22,0.69,9.29,0.19,-0.04,0.31,109.25,79.87,-9.5
69219,0.22,0.69,9.29,0.19,-0.04,0.31,109.25,79.87,-9.5
69221,0.22,0.69,9.29,0.19,-0.04,0.31,109.25,79.87,-9.5
69223,0.22,0.69,9.29,0.19,-0.04,0.31,109.25,79.87,-9.5
69224,0.22,0.69,9.29,0.19,-0.04,0.31,109.25,79.87,-9.5
69226,0.22,0.69,9.29,0.19,-0.04,0.31,109.25,79.87,-9.5
69228,0.13,0.66,9.37,0.2,-0.03,0.34,109.25,79.87,-9.5
69230,0.13,0.66,9.37,0.2,-0.03,0.34,109.25,79.87,-9.5
69231,0.13,0.66,9.37,0.2,-0.03,0.34,109.25,79.87,-9.5
69233,0.13,0.66,9.37,0.2,-0.03,0.34,109.25,79.87,-9.5
69235,0.13,0.66,9.37,0.2,-0.03,0.34,109.25,79.87,-9.5
69239,0.01,0.71,9.36,0.21,-0.05,0.36,109.25,79.87,-9.5
69241,0.01,0.71,9.36,0.21,-0.05,0.36,109.25,79.87,-9.5
69242,0.01,0.71,9.36,0.21,-0.05,0.36,109.25,79.87,-9.5
69248,-0.05,0.67,9.35,0.21,-0.08,0.39,109.25,79.87,-9.5
69250,-0.05,0.67,9.35,0.21,-0.08,0.39,109.25,79.87,-9.5
69252,-0.05,0.67,9.35,0.21,-0.08,0.39,109.25,79.87,-9.5
69259,0.16,0.39,9.44,0.2,-0.12,0.39,109.25,79.87,-9.5
69260,0.16,0.39,9.44,0.2,-0.12,0.39,109.25,79.87,-9.5
69262,0.16,0.39,9.44,0.2,-0.12,0.39,109.25,79.87,-9.5
69264,0.16,0.39,9.44,0.2,-0.12,0.39,109.25,79.87,-9.5
69265,0.16,0.39,9.44,0.2,-0.12,0.39,109.25,79.87,-9.5
69267,0.16,0.39,9.44,0.2,-0.12,0.39,112.88,80.19,-8.56
69269,0.38,0.16,9.5,0.19,-0.11,0.4,112.88,80.19,-8.56
69271,0.38,0.16,9.5,0.19,-0.11,0.4,112.88,80.19,-8.56
69273,0.38,0.16,9.5,0.19,-0.11,0.4,112.88,80.19,-8.56
69274,0.38,0.16,9.5,0.19,-0.11,0.4,112.88,80.19,-8.56
69276,0.38,0.16,9.5,0.19,-0.11,0.4,112.88,80.19,-8.56
69278,0.58,0.0,9.51,0.19,-0.09,0.4,112.88,80.19,-8.56
69280,0.58,0.0,9.51,0.19,-0.09,0.4,112.88,80.19,-8.56
69281,0.58,0.0,9.51,0.19,-0.09,0.4,112.88,80.19,-8.56
69283,0.58,0.0,9.51,0.19,-0.09,0.4,112.88,80.19,-8.56
69285,0.58,0.0,9.51,0.19,-0.09,0.4,112.88,80.19,-8.56
69289,0.73,-0.15,9.52,0.19,-0.04,0.4,112.88,80.19,-8.56
69291,0.73,-0.15,9.52,0.19,-0.04,0.4,112.88,80.19,-8.56
69292,0.73,-0.15,9.52,0.19,-0.04,0.4,112.88,80.19,-8.56
69298,0.65,-0.16,9.51,0.21,-0.0,0.43,112.88,80.19,-8.56
69300,0.65,-0.16,9.51,0.21,-0.0,0.43,112.88,80.19,-8.56
69302,0.65,-0.16,9.51,0.21,-0.0,0.43,112.88,80.19,-8.56
69308,0.46,-0.05,9.46,0.21,0.01,0.48,112.88,80.19,-8.56
69310,0.46,-0.05,9.46,0.21,0.01,0.48,112.88,80.19,-8.56
69312,0.46,-0.05,9.46,0.21,0.01,0.48,112.88,80.19,-8.56
69314,0.46,-0.05,9.46,0.21,0.01,0.48,112.88,80.19,-8.56
69315,0.46,-0.05,9.46,0.21,0.01,0.48,112.88,80.19,-8.56
69317,0.18,0.07,9.4,0.21,-0.01,0.53,115.0,80.5,-9.56
69319,0.18,0.07,9.4,0.21,-0.01,0.53,115.0,80.5,-9.56
69321,0.18,0.07,9.4,0.21,-0.01,0.53,115.0,80.5,-9.56
69323,0.18,0.07,9.4,0.21,-0.01,0.53,115.0,80.5,-9.56
69324,0.18,0.07,9.4,0.21,-0.01,0.53,115.0,80.5,-9.56
69326,0.18,0.07,9.4,0.21,-0.01,0.53,115.0,80.5,-9.56
69328,-0.22,0.22,9.39,0.21,-0.09,0.56,115.0,80.5,-9.56
69330,-0.22,0.22,9.39,0.21,-0.09,0.56,115.0,80.5,-9.56
69331,-0.22,0.22,9.39,0.21,-0.09,0.56,115.0,80.5,-9.56
69333,-0.22,0.22,9.39,0.21,-0.09,0.56,115.0,80.5,-9.56
69335,-0.22,0.22,9.39,0.21,-0.09,0.56,115.0,80.5,-9.56
69339,-0.16,0.21,9.45,0.2,-0.18,0.56,115.0,80.5,-9.56
69341,-0.16,0.21,9.45,0.2,-0.18,0.56,115.0,80.5,-9.56
69342,-0.16,0.21,9.45,0.2,-0.18,0.56,115.0,80.5,-9.56
69348,0.0,0.16,9.48,0.19,-0.27,0.56,115.0,80.5,-9.56
69350,0.0,0.16,9.48,0.19,-0.27,0.56,115.0,80.5,-9.56
69352,0.0,0.16,9.48,0.19,-0.27,0.56,115.0,80.5,-9.56
69359,0.27,0.14,9.53,0.18,-0.32,0.54,115.0,80.5,-9.56
69360,0.27,0.14,9.53,0.18,-0.32,0.54,115.0,80.5,-9.56
69362,0.27,0.14,9.53,0.18,-0.32,0.54,115.0,80.5,-9.56
69364,0.27,0.14,9.53,0.18,-0.32,0.54,115.0,80.5,-9.56
69366,0.27,0.14,9.53,0.18,-0.32,0.54,115.0,80.5,-9.56
69367,0.27,0.14,9.53,0.18,-0.32,0.54,118.0,79.25,-10.25
69369,0.68,0.0,9.52,0.17,-0.32,0.52,118.0,79.25,-10.25
69371,0.68,0.0,9.52,0.17,-0.32,0.52,118.0,79.25,-10.25
69373,0.68,0.0,9.52,0.17,-0.32,0.52,118.0,79.25,-10.25
69374,0.68,0.0,9.52,0.17,-0.32,0.52,118.0,79.25,-10.25
69376,0.68,0.0,9.52,0.17,-0.32,0.52,118.0,79.25,-10.25
69378,0.73,-0.03,9.5,0.17,-0.29,0.51,118.0,79.25,-10.25
69380,0.73,-0.03,9.5,0.17,-0.29,0.51,118.0,79.25,-10.25
69381,0.73,-0.03,9.5,0.17,-0.29,0.51,118.0,79.25,-10.25
69383,0.73,-0.03,9.5,0.17,-0.29,0.51,118.0,79.25,-10.25
69385,0.73,-0.03,9.5,0.17,-0.29,0.51,118.0,79.25,-10.25
69389,0.67,0.0,9.43,0.18,-0.24,0.53,118.0,79.25,-10.25
69390,0.67,0.0,9.43,0.18,-0.24,0.53,118.0,79.25,-10.25
69392,0.67,0.0,9.43,0.18,-0.24,0.53,118.0,79.25,-10.25
69398,0.0,0.22,9.44,0.19,-0.2,0.55,118.0,79.25,-10.25
69400,0.0,0.22,9.44,0.19,-0.2,0.55,118.0,79.25,-10.25
69402,0.0,0.22,9.44,0.19,-0.2,0.55,118.0,79.25,-10.25
69408,-0.38,0.24,9.35,0.19,-0.17,0.57,118.0,79.25,-10.25
69410,-0.38,0.24,9.35,0.19,-0.17,0.57,118.0,79.25,-10.25
69412,-0.38,0.24,9.35,0.19,-0.17,0.57,118.0,79.25,-10.25
69414,-0.38,0.24,9.35,0.19,-0.17,0.57,118.0,79.25,-10.25
69415,-0.38,0.24,9.35,0.19,-0.17,0.57,118.0,79.25,-10.25
69417,-0.38,0.24,9.35,0.19,-0.16,0.56,120.0,80.69,-11.0
69419,-0.48,0.24,9.26,0.19,-0.16,0.56,120.0,80.69,-11.0
69421,-0.48,0.24,9.26,0.19,-0.16,0.56,120.0,80.69,-11.0
69423,-0.48,0.24,9.26,0.19,-0.16,0.56,120.0,80.69,-11.0
69424,-0.48,0.24,9.26,0.19,-0.16,0.56,120.0,80.69,-11.0
69426,-0.48,0.24,9.26,0.19,-0.16,0.56,120.0,80.69,-11.0
69428,-0.52,0.17,9.19,0.19,-0.15,0.54,120.0,80.69,-11.0
69429,-0.52,0.17,9.19,0.19,-0.15,0.54,120.0,80.69,-11.0
69431,-0.52,0.17,9.19,0.19,-0.15,0.54,120.0,80.69,-11.0
69433,-0.52,0.17,9.19,0.19,-0.15,0.54,120.0,80.69,-11.0
69435,-0.52,0.17,9.19,0.19,-0.15,0.54,120.0,80.69,-11.0
69439,-0.12,-0.02,9.25,0.18,-0.11,0.51,120.0,80.69,-11.0
69440,-0.12,-0.02,9.25,0.18,-0.11,0.51,120.0,80.69,-11.0
69442,-0.12,-0.02,9.25,0.18,-0.11,0.51,120.0,80.69,-11.0
69448,0.17,-0.05,9.29,0.17,-0.06,0.47,120.0,80.69,-11.0
69450,0.17,-0.05,9.29,0.17,-0.06,0.47,120.0,80.69,-11.0
69452,0.17,-0.05,9.29,0.17,-0.06,0.47,120.0,80.69,-11.0
69458,0.46,-0.09,9.32,0.17,0.02,0.45,120.0,80.69,-11.0
69460,0.46,-0.09,9.32,0.17,0.02,0.45,120.0,80.69,-11.0
69462,0.46,-0.09,9.32,0.17,0.02,0.45,120.0,80.69,-11.0
69464,0.46,-0.09,9.32,0.17,0.02,0.45,120.0,80.69,-11.0
69465,0.46,-0.09,9.32,0.17,0.02,0.45,120.0,80.69,-11.0
69467,0.46,-0.09,9.32,0.17,0.02,0.45,121.5,78.5,-11.5
69469,0.6,-0.2,9.34,0.18,0.1,0.43,121.5,78.5,-11.5
69471,0.6,-0.2,9.34,0.18,0.1,0.43,121.5,78.5,-11.5
69473,0.6,-0.2,9.34,0.18,0.1,0.43,121.5,78.5,-11.5
69474,0.6,-0.2,9.34,0.18,0.1,0.43,121.5,78.5,-11.5
69476,0.6,-0.2,9.34,0.18,0.1,0.43,121.5,78.5,-11.5
69478,0.48,-0.33,9.24,0.19,0.19,0.43,121.5,78.5,-11.5
69479,0.48,-0.33,9.24,0.19,0.19,0.43,121.5,78.5,-11.5
69481,0.48,-0.33,9.24,0.19,0.19,0.43,121.5,78.5,-11.5
69483,0.48,-0.33,9.24,0.19,0.19,0.43,121.5,78.5,-11.5
69485,0.48,-0.33,9.24,0.19,0.19,0.43,121.5,78.5,-11.5
69489,0.32,-0.33,9.2,0.2,0.28,0.43,121.5,78.5,-11.5
69491,0.32,-0.33,9.2,0.2,0.28,0.43,121.5,78.5,-11.5
69492,0.32,-0.33,9.2,0.2,0.28,0.43,121.5,78.5,-11.5
69498,0.14,-0.31,9.16,0.21,0.35,0.44,121.5,78.5,-11.5
69500,0.14,-0.31,9.16,0.21,0.35,0.44,121.5,78.5,-11.5
69502,0.14,-0.31,9.16,0.21,0.35,0.44,121.5,78.5,-11.5
69508,-0.08,-0.42,9.28,0.21,0.4,0.45,121.5,78.5,-11.5
69510,-0.08,-0.42,9.28,0.21,0.4,0.45,121.5,78.5,-11.5
69512,-0.08,-0.42,9.28,0.21,0.4,0.45,121.5,78.5,-11.5
69514,-0.08,-0.42,9.28,0.21,0.4,0.45,121.5,78.5,-11.5
69515,-0.08,-0.42,9.28,0.21,0.4,0.45,121.5,78.5,-11.5
69517,-0.04,-0.54,9.38,0.2,0.45,0.44,121.75,80.38,-11.0
69519,-0.04,-0.54,9.38,0.2,0.45,0.44,121.75,80.38,-11.0
69521,-0.04,-0.54,9.38,0.2,0.45,0.44,121.75,80.38,-11.0
69523,-0.04,-0.54,9.38,0.2,0.45,0.44,121.75,80.38,-11.0
69524,-0.04,-0.54,9.38,0.2,0.45,0.44,121.75,80.38,-11.0
69526,-0.04,-0.54,9.38,0.2,0.45,0.44,121.75,80.38,-11.0
69528,0.16,-0.64,9.43,0.18,0.51,0.43,121.75,80.38,-11.0
69529,0.16,-0.64,9.43,0.18,0.51,0.43,121.75,80.38,-11.0
69531,0.16,-0.64,9.43,0.18,0.51,0.43,121.75,80.38,-11.0
69533,0.16,-0.64,9.43,0.18,0.51,0.43,121.75,80.38,-11.0
69535,0.16,-0.64,9.43,0.18,0.51,0.43,121.75,80.38,-11.0
69539,0.36,-0.73,9.42,0.16,0.57,0.41,121.75,80.38,-11.0
69540,0.36,-0.73,9.42,0.16,0.57,0.41,121.75,80.38,-11.0
69542,0.36,-0.73,9.42,0.16,0.57,0.41,121.75,80.38,-11.0
69548,0.46,-0.81,9.51,0.14,0.64,0.4,121.75,80.38,-11.0
69550,0.46,-0.81,9.51,0.14,0.64,0.4,121.75,80.38,-11.0
69552,0.46,-0.81,9.51,0.14,0.64,0.4,121.75,80.38,-11.0
69558,0.33,-0.81,9.51,0.12,0.69,0.4,121.75,80.38,-11.0
69560,0.33,-0.81,9.51,0.12,0.69,0.4,121.75,80.38,-11.0
69562,0.33,-0.81,9.51,0.12,0.69,0.4,121.75,80.38,-11.0
69564,0.33,-0.81,9.51,0.12,0.69,0.4,121.75,80.38,-11.0
69566,0.33,-0.81,9.51,0.12,0.69,0.4,121.75,80.38,-11.0
69567,0.33,-0.81,9.51,0.12,0.69,0.4,123.38,78.37,-10.69
69569,0.2,-0.88,9.43,0.11,0.72,0.41,123.38,78.37,-10.69
69571,0.2,-0.88,9.43,0.11,0.72,0.41,123.38,78.37,-10.69
69572,0.2,-0.88,9.43,0.11,0.72,0.41,123.38,78.37,-10.69
69574,0.2,-0.88,9.43,0.11,0.72,0.41,123.38,78.37,-10.69
69576,0.2,-0.88,9.43,0.11,0.72,0.41,123.38,78.37,-10.69
69578,0.2,-0.88,9.43,0.11,0.72,0.42,123.38,78.37,-10.69
69579,0.0,-0.86,9.46,0.11,0.72,0.42,123.38,78.37,-10.69
69585,0.0,-0.86,9.46,0.09,0.69,0.44,123.38,78.37,-10.69
69589,-0.31,-0.81,9.52,0.09,0.69,0.44,123.38,78.37,-10.69
69590,-0.31,-0.81,9.52,0.09,0.69,0.44,123.38,78.37,-10.69
69592,-0.31,-0.81,9.52,0.09,0.69,0.44,123.38,78.37,-10.69
69598,-0.36,-0.84,9.61,0.07,0.64,0.44,123.38,78.37,-10.69
69600,-0.36,-0.84,9.61,0.07,0.64,0.44,123.38,78.37,-10.69
69602,-0.36,-0.84,9.61,0.07,0.64,0.44,123.38,78.37,-10.69
69608,-0.25,-0.93,9.7,0.06,0.57,0.44,123.38,78.37,-10.69
69610,-0.25,-0.93,9.7,0.06,0.57,0.44,123.38,78.37,-10.69
69612,-0.25,-0.93,9.7,0.06,0.57,0.44,123.38,78.37,-10.69
69614,-0.25,-0.93,9.7,0.06,0.57,0.44,123.38,78.37,-10.69
69615,-0.25,-0.93,9.7,0.06,0.57,0.44,123.38,78.37,-10.69
69617,-0.22,-1.07,9.71,0.05,0.52,0.43,124.0,78.75,-11.56
69619,-0.22,-1.07,9.71,0.05,0.52,0.43,124.0,78.75,-11.56
69621,-0.22,-1.07,9.71,0.05,0.52,0.43,124.0,78.75,-11.56
69622,-0.22,-1.07,9.71,0.05,0.52,0.43,124.0,78.75,-11.56
69624,-0.22,-1.07,9.71,0.05,0.52,0.43,124.0,78.75,-11.56
69626,-0.22,-1.07,9.71,0.05,0.52,0.43,124.0,78.75,-11.56
69628,-0.04,-1.29,9.77,0.04,0.45,0.42,124.0,78.75,-11.56
69629,-0.04,-1.29,9.77,0.04,0.45,0.42,124.0,78.75,-11.56
69631,-0.04,-1.29,9.77,0.04,0.45,0.42,124.0,78.75,-11.56
69633,-0.04,-1.29,9.77,0.04,0.45,0.42,124.0,78.75,-11.56
69635,-0.04,-1.29,9.77,0.04,0.45,0.42,124.0,78.75,-11.56
69639,-0.03,-1.28,9.75,0.05,0.39,0.42,124.0,78.75,-11.56
69640,-0.03,-1.28,9.75,0.05,0.39,0.42,124.0,78.75,-11.56
69642,-0.03,-1.28,9.75,0.05,0.39,0.42,124.0,78.75,-11.56
69648,-0.12,-1.26,9.72,0.05,0.32,0.43,124.0,78.75,-11.56
69650,-0.12,-1.26,9.72,0.05,0.32,0.43,124.0,78.75,-11.56
69652,-0.12,-1.26,9.72,0.05,0.32,0.43,124.0,78.75,-11.56
69659,-0.39,-1.2,9.67,0.06,0.24,0.43,124.0,78.75,-11.56
69660,-0.39,-1.2,9.67,0.06,0.24,0.43,124.0,78.75,-11.56
69662,-0.39,-1.2,9.67,0.06,0.24,0.43,124.0,78.75,-11.56
69664,-0.39,-1.2,9.67,0.06,0.24,0.43,124.0,78.75,-11.56
69665,-0.39,-1.2,9.67,0.06,0.24,0.43,124.0,78.75,-11.56
69667,-0.39,-1.2,9.67,0.06,0.24,0.43,124.19,79.5,-11.88
69669,-0.51,-1.24,9.68,0.06,0.16,0.43,124.19,79.5,-11.88
69671,-0.51,-1.24,9.68,0.06,0.16,0.43,124.19,79.5,-11.88
69672,-0.51,-1.24,9.68,0.06,0.16,0.43,124.19,79.5,-11.88
69674,-0.51,-1.24,9.68,0.06,0.16,0.43,124.19,79.5,-11.88
69676,-0.51,-1.24,9.68,0.06,0.16,0.43,124.19,79.5,-11.88
69678,-0.52,-1.25,9.7,0.07,0.09,0.44,124.19,79.5,-11.88
69679,-0.52,-1.25,9.7,0.07,0.09,0.44,124.19,79.5,-11.88
69681,-0.52,-1.25,9.7,0.07,0.09,0.44,124.19,79.5,-11.88
69683,-0.52,-1.25,9.7,0.07,0.09,0.44,124.19,79.5,-11.88
69685,-0.52,-1.25,9.7,0.07,0.09,0.44,124.19,79.5,-11.88
69689,-0.5,-1.24,9.76,0.07,0.04,0.43,124.19,79.5,-11.88
69691,-0.5,-1.24,9.76,0.07,0.04,0.43,124.19,79.5,-11.88
69692,-0.5,-1.24,9.76,0.07,0.04,0.43,124.19,79.5,-11.88
69698,-0.39,-1.25,9.93,0.08,0.02,0.41,124.19,79.5,-11.88
69700,-0.39,-1.25,9.93,0.08,0.02,0.41,124.19,79.5,-11.88
69702,-0.39,-1.25,9.93,0.08,0.02,0.41,124.19,79.5,-11.88
69708,-0.38,-1.29,9.99,0.08,0.02,0.39,124.19,79.5,-11.88
69710,-0.38,-1.29,9.99,0.08,0.02,0.39,124.19,79.5,-11.88
69712,-0.38,-1.29,9.99,0.08,0.02,0.39,124.19,79.5,-11.88
69714,-0.38,-1.29,9.99,0.08,0.02,0.39,124.19,79.5,-11.88
69715,-0.38,-1.29,9.99,0.08,0.02,0.39,124.19,79.5,-11.88
69717,-0.36,-1.26,10.01,0.09,0.03,0.36,122.5,79.69,-14.19
69719,-0.36,-1.26,10.01,0.09,0.03,0.36,122.5,79.69,-14.19
69721,-0.36,-1.26,10.01,0.09,0.03,0.36,122.5,79.69,-14.19
69722,-0.36,-1.26,10.01,0.09,0.03,0.36,122.5,79.69,-14.19
69724,-0.36,-1.26,10.01,0.09,0.03,0.36,122.5,79.69,-14.19
69726,-0.36,-1.26,10.01,0.09,0.03,0.36,122.5,79.69,-14.19
69728,-0.38,-1.24,10.02,0.09,0.04,0.33,122.5,79.69,-14.19
69729,-0.38,-1.24,10.02,0.09,0.04,0.33,122.5,79.69,-14.19
69731,-0.38,-1.24,10.02,0.09,0.04,0.33,122.5,79.69,-14.19
69733,-0.38,-1.24,10.02,0.09,0.04,0.33,122.5,79.69,-14.19
69735,-0.38,-1.24,10.02,0.09,0.04,0.33,122.5,79.69,-14.19
69738,-0.59,-1.21,9.93,0.1,0.03,0.3,122.5,79.69,-14.19
69740,-0.59,-1.21,9.93,0.1,0.03,0.3,122.5,79.69,-14.19
69742,-0.59,-1.21,9.93,0.1,0.03,0.3,122.5,79.69,-14.19
69748,-0.71,-1.2,9.94,0.12,0.02,0.26,122.5,79.69,-14.19
69750,-0.71,-1.2,9.94,0.12,0.02,0.26,122.5,79.69,-14.19
69752,-0.71,-1.2,9.94,0.12,0.02,0.26,122.5,79.69,-14.19
69758,-0.79,-1.18,9.97,0.12,-0.01,0.23,122.5,79.69,-14.19
69760,-0.79,-1.18,9.97,0.12,-0.01,0.23,122.5,79.69,-14.19
69762,-0.79,-1.18,9.97,0.12,-0.01,0.23,122.5,79.69,-14.19
69763,-0.79,-1.18,9.97,0.12,-0.01,0.23,122.5,79.69,-14.19
69765,-0.79,-1.18,9.97,0.12,-0.01,0.23,122.5,79.69,-14.19
69767,-0.79,-1.18,9.97,0.12,-0.01,0.23,120.25,79.87,-14.69
69769,-0.81,-1.2,10.04,0.13,-0.03,0.19,120.25,79.87,-14.69
69771,-0.81,-1.2,10.04,0.13,-0.03,0.19,120.25,79.87,-14.69
69772,-0.81,-1.2,10.04,0.13,-0.03,0.19,120.25,79.87,-14.69
69774,-0.81,-1.2,10.04,0.13,-0.03,0.19,120.25,79.87,-14.69
69776,-0.81,-1.2,10.04,0.13,-0.03,0.19,120.25,79.87,-14.69
69778,-0.75,-1.23,10.02,0.13,-0.05,0.15,120.25,79.87,-14.69
69779,-0.75,-1.23,10.02,0.13,-0.05,0.15,120.25,79.87,-14.69
69781,-0.75,-1.23,10.02,0.13,-0.05,0.15,120.25,79.87,-14.69
69783,-0.75,-1.23,10.02,0.13,-0.05,0.15,120.25,79.87,-14.69
69785,-0.75,-1.23,10.02,0.13,-0.05,0.15,120.25,79.87,-14.69
69789,-0.71,-1.21,10.02,0.13,-0.06,0.11,120.25,79.87,-14.69
69790,-0.71,-1.21,10.02,0.13,-0.06,0.11,120.25,79.87,-14.69
